title	journal_name	year	issue	author	keywords	summary	pdf_filename	article_url
基于耦合神经网络的立体匹配法	现代计算机(专业版)	2009	2009年12期	【作者】 舒骁 ； 杨晨晖 ； 刘辉 ； 【Author】       SHU Xiao , YANG Chen-hui , LIU Hui (School of Information Science and Technology, Xiamen University, Xiamen 361005) 【机构】 厦门大学信息科学与工程学院 ；	区域匹配 ； 耦合神经网络 ； 视差图 ； Area-Based Algorithm ； PCNN ； Disparity Map ；	针对区域立体匹配领域窗口尺寸选择困难的问题,设计一种基于快速小窗口粗匹配和耦合神经网络细化视差图的新方法。该方法不仅能体现窗口较小时边缘定位准确的优点,也能够较为准确地恢复物体内部弱纹理区域的深度,有效地减少视差图上的黑洞和斑块。实验结果表明,该方法有很高的精确性,并且对于较小尺寸的图片有一定的实时性。	2009年12期_基于耦合神经网络的立体匹配法.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XDJS200912003&dbname=CJFD0910
基于ZigBee与WiFi相结合的智能包房系统设计	现代计算机(专业版)	2009	2009年12期	【作者】 谭建斌 ； 郑胜林 ； 潘保昌 ； 谭建辉 ； 刘永福 ； 【Author】       TAN Jian-bin , ZHENG Sheng-lin , PAN Bao-chang , TAN Jian-hui , LIU Yong-fu(School of Information Engineering, Guangdong University of Technology, Guangzhou 510006) 【机构】 广东工业大学信息工程学院 ；	ZigBee ； WiFi ； 嵌入式技术 ； 智能包房 ； ZigBee ； WiFi ； Embedded Technology ； Smart Compartment ；	充分利用ZigBee与WiFi技术的优缺点,结合嵌入式技术开发智能包房系统。给出系统的总体框图,对系统各部分的硬、软件进行设计,在手持机上实现无线点歌、点酒水、环境控制等功能,为高档娱乐场所消费的客人提供更人性化的服务。	2009年12期_基于ZigBee与WiFi相结合的智能包房系统设计.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XDJS200912004&dbname=CJFD0910
基于流媒体服务的覆盖网络多路径资源分配方案	现代计算机(专业版)	2009	2009年12期	【作者】 张小恒 ； 郑明春 ； 【Author】       ZHANG Xiao-heng , ZHENG Ming-chun (School of Management and Economics, Shandong Normal University, Jinan 250014) 【机构】 山东师范大学管理与经济学院 ；	覆盖网络 ； 多路径资源管理 ； 流媒体 ； Overlay Network ； Multi-Path Resource Management ； Streaming Media ；	提出一种基于流媒体服务的覆盖网络多路径资源分配方案。该方案考虑多路径之间的约束关系,如果路径之间约束率比较小,数据流出现拥塞的可能就比较小,提高网络的性能和利用率。模拟结果显示,该方案是一种简单可行的覆盖网络QoS多路选择策略,可以达到较少的包丢失率和较高的系统吞吐量。	2009年12期_基于流媒体服务的覆盖网络多路径资源分配方案.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XDJS200912005&dbname=CJFD0910
一种基于上下文的用户兴趣模型	现代计算机(专业版)	2009	2009年12期	【作者】 王凤梅 ； 傅秀芬 ； 董崇杰 ； 【Author】       WANG Feng-mei , FU Xiu-fen , DONG Chong-jie (Faculty of Computer, Guangdong University of Technology, Guangzhou 510006) 【机构】 广东工业大学计算机学院 ；	用户兴趣模型 ； 上下文信息 ； 手持设备 ； User Interest Model ； Context ； Handheld Devices ；	当前的上下文觉察计算研究大多没有为用户提供个性化的服务,而且对在手持设备上的个性化上下文觉察服务的用户模型研究也不多见。依托用在PC上的个性化用户模型试探性的研究手持设备上加入上下文信息的用户兴趣模型,并对设计过程给出详细论述,通过模拟实验证明模型的有效性,并对未来手持设备上用户模型进行展望。	2009年12期_一种基于上下文的用户兴趣模型.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XDJS200912006&dbname=CJFD0910
群搜索优化算法在桁架结构优化中的应用	现代计算机(专业版)	2009	2009年12期	【作者】 张雯雰 ； 陆武魁 ； 罗玉玲 ； 【Author】       ZHANG Wen-fen , LU Wu-kui , LUO Yu-ling (Faculty of Computer, Xiangnan University, Chenzhou 423000) 【机构】 湘南学院计算机系 ；	群搜索优化算法 ； 启发式粒子群优化算法 ； 结构优化 ； 桁架 ； GSO ； HPSO ； Structure Optimization ； Truss ；	介绍一种改进的群搜索优化算法(IGSO)及适用于它的一种约束处理方法,并将其应用到两个桁架结构截面优化设计算例中,同时与HPSO算法进行对比分析。对于每个算例,IGSO和HPSO算法各运行10次,从10次运行的统计分析中可以看出,IGSO算法的优化效果和稳定性稍逊于HPSO算法,但其收敛速度比HPSO算法快,且其使用的约束处理方法大大减少有限元分析的次数,提高程序运行的速度。	2009年12期_群搜索优化算法在桁架结构优化中的应用.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XDJS200912007&dbname=CJFD0910
基于EM算法的混合正态分布的参数求解及定阶问题的探讨	现代计算机(专业版)	2009	2009年12期	【作者】 郭靖羽 ； 张磊 ； 【Author】       GUO Jing-yu , ZHANG Lei (Department of Mathematics,Sun Yat-Sen University,Guangzhou 510275) 【机构】 中山大学数学系 ；	混合正态分布 ； 定阶问题 ； EM算法 ； Mixed Normal Distribution ； Fixed-Order Problem ； EM Algorithm ；	对金融资产的收益率的分布的精确拟合是证券市场的风险管理和价格趋势预测的基础。由于收益率数据的分布具有尖峰厚尾性,一般的分布函数较难对其进行拟合,混合正态分布被学者认为能较好地拟合这种情况,但混合正态分布中有较多的待求参数,准确求解这些参数是一个难题,另一个需要探讨的问题是定阶问题。基于EM算法求解参数,并且对定阶问题进行实证分析。将混合正态分布与其他各种分布(正态分布、韦布尔分布、广义误差分布、拉普拉斯分布和Logistic分布)进行横向对比。	2009年12期_基于EM算法的混合正态分布的参数求解及定阶问题的探讨.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XDJS200912008&dbname=CJFD0910
计算机取证关键技术研究	现代计算机(专业版)	2009	2009年12期	【作者】 张雁 ； 林英 ； 【Author】       ZHANG Yan1 , LIN Ying2 (1. Department of Computer Science, Southwest Forestry University, Kunming 650224; 2. School of Software, Yunnan University, Kunming 650091) 【机构】 西南林学院计算机科学系 ； 云南大学软件学院 ；	计算机取证 ； 计算机取证模型 ； 计算机证据 ； Computer Forensics ； Computer Forensics Mode ； Computer Evidence ；	计算机取证是计算机安全领域的一个研究热点。根据计算机取证的过程给出了取证的框架模型,并从计算机证据的收集、分析、提取以及安全性等几个关键方面进行讨论。通过该取证框架模型的指导,最终能将证据和证据分析结果提交法庭备案。	2009年12期_计算机取证关键技术研究.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XDJS200912009&dbname=CJFD0910
PSDV:一种无结构P2P网络的邻居选择策略	现代计算机(专业版)	2009	2009年12期	【作者】 孙建 ； 郑明春 ； 王战友 ； 【Author】       SUN Jian , ZHENG Ming-chun , WANG Zhan-you (Department of Management and Economics, Shandong Normal University, Jinan 250014) 【机构】 山东师范大学管理与经济学院 ；	无结构P2P系统 ； 时延统计向量 ； PSDV ； Unstructured P2P System ； Delay Statistics Vector ； PSDV ；	提出一种无结构环境下简单有效的节点间位置的比较方法,以DV(时延统计向量)作为节点在网络中位置的标识和比较peer间位置相近性的依据。给出基于此的节点邻居选择策略PSDV,保证节点的邻居在物理位置上与其是相近的。试验表明本策略能有效缩短节点与邻居间的时延,减少响应时间,证明本策略的合理性和高效性。	2009年12期_PSDV:一种无结构P2P网络的邻居选择策略.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XDJS200912010&dbname=CJFD0910
一种基于C#正则表达式的汉语文本信息检索方法	现代计算机(专业版)	2009	2009年12期	【作者】 宋培彦 ； 张冬梅 ； 【Author】       SONG Pei-yan , ZHANG Dong-mei (Institute of Chinese Information Processing, Beijing Normal University, Beijing 100875) 【机构】 北京师范大学中文信息处理研究所 ；	正则表达式 ； 语料检索 ； 信息检索 ； 中文信息处理 ； Regular Expression ； Corpus Search ； Information Retrieval ； Chinese Information Processing ；	C#中的正则表达式可以按照用户指定的模式从非结构化文本中提取信息,简单易用,功能强大。简要介绍C#正则表达式主要的语法格式和功能,结合汉语文本检索的实例,演示其使用方法。上机实验结果表明,C#正则表达式在处理汉语文本时的准确率和效率都是较高的,F值为95.53%。	2009年12期_一种基于C#正则表达式的汉语文本信息检索方法.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XDJS200912011&dbname=CJFD0910
内网监控系统自保护技术的研究与实现	现代计算机(专业版)	2009	2009年12期	【作者】 邓志辉 ； 凌捷 ； 【Author】       DENG Zhi-hui , LING Jie(School of Computer, Guangdong University of Technology, Guangzhou 510006) 【机构】 广东工业大学计算机学院 ；	自保护技术 ； 监控系统 ； 进程隐藏 ； Self-Protection Technology ； Monitoring System ； Process Hide ；	研究内网安全监控系统的自我保护技术,对常见的隐藏进程的方法进行比较分析,设计一个采用拦截系统服务分配表隐藏进程方法的自保护模块,实现系统的自保功能,并给出具体实现代码。	2009年12期_内网监控系统自保护技术的研究与实现.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XDJS200912012&dbname=CJFD0910
