征稿启事	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=3&CurRec=1&dbcode=cjfq&dbname=CJFDLAST2014&filename=XDJS201336001	现代计算机(专业版)	2013	2013年36期
容忍延迟传感器网络中基于分簇的移动Sink动态路由算法	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=3&CurRec=2&dbcode=cjfq&dbname=CJFDLAST2014&filename=XDJS201336002	现代计算机(专业版)	2013	2013年36期
云数据中心基于负载权重的负载均衡调度算法	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=3&CurRec=3&dbcode=cjfq&dbname=CJFDLAST2014&filename=XDJS201336003	现代计算机(专业版)	2013	2013年36期
机会网络中具有节点意愿度的消息传输机制	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=3&CurRec=4&dbcode=cjfq&dbname=CJFDLAST2014&filename=XDJS201336004	现代计算机(专业版)	2013	2013年36期
基于能量分配的无线传感器网络能量空洞避免算法	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=3&CurRec=5&dbcode=cjfq&dbname=CJFDLAST2014&filename=XDJS201336005	现代计算机(专业版)	2013	2013年36期
基于灰色聚类理论的失业地区差异性评估模型	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=3&CurRec=6&dbcode=cjfq&dbname=CJFDLAST2014&filename=XDJS201336006	现代计算机(专业版)	2013	2013年36期
人口文化素质对内蒙古经济增长的贡献分析	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=3&CurRec=7&dbcode=cjfq&dbname=CJFDLAST2014&filename=XDJS201336007	现代计算机(专业版)	2013	2013年36期
基于BP神经网络的光照分布研究	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=3&CurRec=8&dbcode=cjfq&dbname=CJFDLAST2014&filename=XDJS201336008	现代计算机(专业版)	2013	2013年36期
一种置信度可控的主动学习算法	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=3&CurRec=9&dbcode=cjfq&dbname=CJFDLAST2014&filename=XDJS201336009	现代计算机(专业版)	2013	2013年36期
软件发布规划的迭代求解过程	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=3&CurRec=10&dbcode=cjfq&dbname=CJFDLAST2014&filename=XDJS201336010	现代计算机(专业版)	2013	2013年36期
基于实时同步的分页缓存及分区存贮的海量数据查询优化研究	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=3&CurRec=11&dbcode=cjfq&dbname=CJFDLAST2014&filename=XDJS201336011	现代计算机(专业版)	2013	2013年36期
类遗传算法在高校排课系统中的应用	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=3&CurRec=12&dbcode=cjfq&dbname=CJFDLAST2014&filename=XDJS201336012	现代计算机(专业版)	2013	2013年36期
基于本体的教学资源检索研究	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=3&CurRec=13&dbcode=cjfq&dbname=CJFDLAST2014&filename=XDJS201336013	现代计算机(专业版)	2013	2013年36期
基于HDR的投影机亮度曲线标定	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=3&CurRec=14&dbcode=cjfq&dbname=CJFDLAST2014&filename=XDJS201336014	现代计算机(专业版)	2013	2013年36期
网格技术在遥感图像监督分类中的应用	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=3&CurRec=15&dbcode=cjfq&dbname=CJFDLAST2014&filename=XDJS201336015	现代计算机(专业版)	2013	2013年36期
