title	journal_name	year	issue	author	keywords	summary	pdf_filename	article_url
用开源的眼光看SOA	软件世界	2007	2007年Z1期		松耦合 ； 中间件 ； 常务理事会 ； SOA ； 互操作性 ； 宫宝鸡丁 ； 浅显易懂 ； 产品供应商 ； 文档格式 ； 知识产权核 ；	<正>听专家讲话,是一种享受。真正的专家往往能做到浅显易懂,又不失要领。在本文中,所有引述专家的话,若有“不得要领”之处,责任在我,不在专家。下面的话题来自1月24日我参加的一个常务理事会,是中国开源软件推进联盟召开的,地点在北京量子银座12层会议室。	2007年Z1期_用开源的眼光看SOA.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ2007Z1000&dbname=CJFD0608
声音	软件世界	2007	2007年Z1期		软件联盟 ； 正版软件 ； 企业信誉 ； 上如 ； 软件资产管理 ； 效益化 ； 世界强国 ； 上游厂商 ； 计算机产业 ； 李国杰 ；	<正>一句话“在中国政府的引导下,价格已不再是中国用户选择软件时考虑的首要因素,越来越多的中国企业出于长远战略和企业信誉的考虑,开始使用正版软件。”1月10日,中国软件联盟秘书长邹忭在京举办的“软件资产管理对企业的价值”研讨会上如是表示。随着我国信息化的逐步深入,企业所拥有的软件数量也在逐渐增多。如何有效地控制、管理并使用这些重要资产,并使之合理、合法、效益化,成为了众多企业首当其冲面对的问题。	2007年Z1期_声音.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ2007Z1001&dbname=CJFD0608
软件界	软件世界	2007	2007年Z1期		软件界 ； 信息产业 ； 平板电视 ； 产品目录 ； Novell ； 自主知识产权 ； 《目录》 ； 东软集团 ； 显示器件 ； 副总裁 ；	<正>信息产业部公布13类信息产业关键技术本报讯1月22日,信息产业部公布了《我国信息产业拥有自主知识产权的关键技术和重要产品目录》(以下简称《目录》),非常具体地列出了13类信息产业关键技术和产品,包括液晶、等离子等平板电视显示器件、AVS、TD-SCDMA、新一代宽带无线移动通信等业界熟悉的重要技术,甚至包括P2P、IPTV、IMS等备受争议的技术。	2007年Z1期_软件界.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ2007Z1002&dbname=CJFD0608
中国开源迈步转折期	软件世界	2007	2007年Z1期		转折期 ； 联盟主席 ； 模仿阶段 ； 常务理事会 ； 开源社区 ； Novell ； 北京中科 ； 异构系统 ； 市场占有率 ； 服务架构 ；	<正>本报讯开源已经日渐走到了IT舞台的中央。1月24日,中国开源软件推进联盟(China OSS Promotion Union,以下简称COPU)第二届第二次常务理事会在北京召开。中国开源软件推进联盟主席陆首群在会议中总结了现在中国开源运动的发展状况,中国开源运动已经度过了最初的兴趣、模仿阶段,并且开始迈向与国际开源事业融合的转折期。	2007年Z1期_中国开源迈步转折期.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ2007Z1003&dbname=CJFD0608
外刊	软件世界	2007	2007年Z1期		效率带 ； 在线交易 ； 维基 ； 试水 ； 业务流程 ； 网购 ； 新闻集团 ； 众包 ； 电视内容 ； 图形用户界面 ；	<正>网络媒体试水传统媒体随着Google和eBay将在线交易的效率带到传统媒体领域,广播、电视、平面媒体的广告业务将发生变化。Google正在利用在线广告系统让广告客户在报纸和广播上有针对性地投放广告。eBay也建立了一个在线市场,让广告客户可以交易有线电视广告时间。他们希望更多的广告客户可以进入传统广告市场,媒体也可以提高广告业务的利润,基于Web的技术将使一些传真和电话仍占主导地位的业务流程得到简化。	2007年Z1期_外刊.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ2007Z1004&dbname=CJFD0608
标准化为CIO减负	软件世界	2007	2007年Z1期	【作者】 艾倜麟 ；	提供商 ； CIO ； 市场环境 ； 评价服务 ； 异质性 ； 无形性 ； 推卸责任 ； 黑盒 ； 连锁餐饮 ； 消费服务 ；	<正>外包企业与服务提供商之间合作模式发生了变化,不是企业CIO工作负担加重的原因,而是缺乏评价服务的标准和规范。近年来,IT外包市场红火异常,而IT外包服务供应商为了吸引客户,经常吹嘘,“市场环境瞬息万变,企业把IT服务外包,可以取得最大的灵活性,满足业务需求变化”,然而这张支票不一定能兑现。	2007年Z1期_标准化为CIO减负.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ2007Z1005&dbname=CJFD0608
社区改变火狐	软件世界	2007	2007年Z1期	【作者】 何晓龙 ；	Netscape ； 一代风流 ； 下载量 ； 同根生 ； 社区化 ； 开源项目 ； 部分源代码 ； 开源社区 ； 开发队伍 ； 开发模式 ；	<正>Firefox和Netscape本是同根生,但由于它们基本模式不同,其结果就大不相同。2003年7月16日,互联网“一代风流”Netscape“下课”了。2006年8月1日,Firefox的累计下载量已经破了2亿大关,Firefox占有率升至14%,而IE浏览器的市场份额下降到了76%,而去年这个数字则为84%。	2007年Z1期_社区改变火狐.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ2007Z1006&dbname=CJFD0608
博客实名制与自由	软件世界	2007	2007年Z1期	【作者】 李楠 ；	信息产业 ； 张朝阳 ； 研究成果 ； 虚拟世界 ； 博客侵权 ； 二重 ； 生活角色 ； 强博 ； 登记信息 ； 客行 ；	<正>博客实名制已经渐成定局,不过具体实施的困难依然很大。近日信息产业部委托中国互联网协会政策与资源工作委员会“博客研究组”研究“博客实名制”,研究成果将提交信产部,供决策参考。这意味着在不久的将来,作为个人抒情的自由地——博客,必须进行后台的实名登记。	2007年Z1期_博客实名制与自由.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ2007Z1007&dbname=CJFD0608
换客神话能否复制?	软件世界	2007	2007年Z1期	【作者】 倪燕 ；	分类广告 ； 商务方式 ； 麦克唐纳 ； 加拿大人 ； 物流配送服务 ； 时间成本 ； 交易方式 ； 闲置资产 ； 信用方式 ； 货币交换 ；	<正>曲别针换别墅的神话把换客风吹进了中国,这个神话是否可以被复制?换客能否成为一种新的电子商务方式?2005年,加拿大青年麦克唐纳德在互联网上张贴分类广告,用一个红色曲别针换来了一套别墅。2006年10月,参加了杭州赛区超女比赛的黑龙江女孩艾晴晴(化名)开始了她的别针换别墅之旅,声称要书写中国版曲别针换别墅的童话。	2007年Z1期_换客神话能否复制?.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ2007Z1008&dbname=CJFD0608
企业信息化的新威胁	软件世界	2007	2007年Z1期	【机构】 本刊特别报道组 ；	僵尸网络 ； 黑客攻击 ； 间谍软件 ； 网络欺诈 ； 生态背景 ；	<正>互联网的出现在某种程度上加快了企业信息化的进程,但同时也使企业面临着诸多挑战:黑客攻击、垃圾邮件、病毒、间谍软件、网络欺诈、僵尸网络……这些负面因素正像宇宙的黑洞一样会威胁着企业的安全与发展,甚至直接窃取企业利益。那么,在复杂的互联网生态背景下,企业在构建开放性的信息化架构时,应该如何行动,才能保证安全的最大化呢?有人说,企业信息安全的目标是进不去、拿不走、改不了、看不懂、跑不了、可审查、打不垮。如何实现这些目标?如何化解企业信息化面临的新威胁?	2007年Z1期_企业信息化的新威胁.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ2007Z1009&dbname=CJFD0608
企业门户网站:安全不是梦	软件世界	2007	2007年Z1期	【作者】 夏鹏万 ；	互联网安全 ； 企业门户 ； 网站管理 ； 信息编码 ； 网站架构 ； 互联网业界 ； 终端用户 ； 信息产业 ； 管理手段 ； 大媒体 ；	<正>互联网在中国的发展可以说是一日千里,从萌芽到现在,短短几年间取得了令人瞩目的成就。在此期间,诞生了一大批在国际上有一定影响力的互联网公司,互联网安全问题也随之应运而生。今天,互联网深深地影响我们的日常生活,给我们带来了很多的方便。但是,随之而来的安全问题却深深困扰着许多互联网从业人员。有关互联网所引发的许多的安全问题也成为各大媒体的头条,这些问题让许多人对互联网敬而远之。	2007年Z1期_企业门户网站:安全不是梦.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ2007Z1010&dbname=CJFD0608
为企业电子商务护航	软件世界	2007	2007年Z1期	【作者】 沙蕾 ； 【机构】 源加资通有限公司 技术总监 ；	商务实施 ； 修改补充 ； 商务运营 ； 商务谈判 ； 在线完成 ； 询盘 ； 在线交易 ； 运行成本 ； 业务流程 ； 巨额损失 ；	<正>电子商务实施中涉及各种问题,都应根据新的情况进行修改补充或重新制定,这样才能使电子商务活动有法可依,健康发展。电子商务核心是利用互联网以人机对话方式在线完成商务谈判、在线交易,包括自动完成从商品询盘直到合同签订全部业务流程。利用电子商务平台的商务运营可以大大降低运行成本,为企业带来的经济效益也是十分明显的。电子商务已经成为企业提升竞争力,增加效益的主要途径。	2007年Z1期_为企业电子商务护航.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ2007Z1011&dbname=CJFD0608
从数据安全着手	软件世界	2007	2007年Z1期	【作者】 顾云苏 ； 李海峰 ；	数据安全 ； 企业信息网络 ； 互联网安全 ； 数据库系统 ； 网络安全 ； 数据库管理系统 ； 企业应用系统 ； 网格化 ； 病毒防火墙 ； 纵深防御 ；	<正>一场围绕着数据的战争伴随着企业信息化已经悄无声息在互联网上开始了,面对种种数据威胁,企业严阵以待。从90年代互联网进入中国以来,企业信息网络化的努力就一直没有停止过。从刚开始简单地在网上发布一个自己的主页,陆续出现的各种网上交易方式如B2B,B2C模式,企业信息化的ASP模式,到如今的网格化计算、SOA,互联网给企业带来的似乎一直都是一浪接一浪的新理念和希望。	2007年Z1期_从数据安全着手.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ2007Z1012&dbname=CJFD0608
