title	journal_name	year	issue	author	keywords	summary	pdf_filename	article_url
基于电子政务的知识管理	计算机系统应用	2001	2001年12期	【作者】 张蒲生 ； 【机构】 广州广东轻工职业技术学院计算机工程系   510300 ；	电子政务 ； 知识管理 ； 行政管理创新 ； 政府 ； 公务员 ；	电子政务是一种新的公共行政管理方法，需要政府部门挖掘网络社会中公共管理的战略知识，并优化这些知识，使之成为政府创新行政管理的知本。而知识管理作为辨别、控制和共享政府所拥有的信息资源集成系统的方法，探索其规律和构建之系统将能使国家公务员快捷而方便地找到所需要的信息和知识，使最恰当的知识在最恰当的时间传递给最合适的公务员，以实现最佳的行政决策。	2001年12期_基于电子政务的知识管理.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200112000&dbname=CJFD9902
利用Notes和ActiveX实现集成化企业信息系统	计算机系统应用	2001	2001年12期	【作者】 徐锡荣 ； 黄立平 ； 【机构】 同济大学经济与管理学院 ； 同济大学经济与管理学院   200092 ； 200092 ；	组件 ； 信息集成 ； Notes ； ActiveX ； DECS ；	Ｎｏｔｅｓ是一种群组软件，近年来在办公自动化（ＯＡ）和工作流控制等方面显示了强大的功能，但是这些Ｎｏｔｅｓ开发的应用系统往往与企业管理信息系统（ＭＩＳ）相脱离，不具备或者很少具备数据处理能力，这是由Ｎｏｔｅｓ自身的功能决定的，本文将探讨如何通过在Ｎｏｔｅｓ中使用ＡｃｔｉｖｅＸ组件技术实现企业ＯＡ与ＭＩＳ的衔接。	2001年12期_利用Notes和ActiveX实现集成化企业信息系统.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200112001&dbname=CJFD9902
基于COM/DCOM技术的卫星通信终端网络监控系统的实现	计算机系统应用	2001	2001年12期	【作者】 任志国 ； 【机构】 太原卫星发射中心技术部通信室   030027 ；	COM/DCOM ； 接口 ； 可连接对象 ； 监视 ； 控制 ；	本文介绍了如何利用组件对象模型（Ｃｏｍｐｏｎｅｎｔ ＯｂｊｅｃｔＭｏｄｅｌ ，ＣＯＭ）和分布式组件对象模型（Ｄｉｓｔｒｉｂｕｔｅｄ ＣｏｍｐｏｎｅｎｔＯｂｊｅｃｔ Ｍｏｄｅｌ，ＤＣＯＭ）技术构建一个卫星通信终端设备计算机网络监控系统，并结合一个实例，阐明该系统的组成及工作原理。	2001年12期_基于COM+DCOM技术的卫星通信终端网络监控系统的实现.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200112002&dbname=CJFD9902
基于ASP技术的WEB MIS安全系统的设计与实现	计算机系统应用	2001	2001年12期	【作者】 高城 ； 【机构】 海军后勤部秦皇岛办事处司令部   066001 ；	ASP ； WEB ； MIS ； 信息安全 ；	简要介绍了ＡＳＰ技术，通过总结Ｂｒｏｗｓｅｒ／Ｓｅｒｖｅｒ体系结构下ＭＩＳ系统的开发经验，讨论了基于ＡＳＰ技术下的ＷＥＢＭＩＳ系统安全策略、安全系统的设计与实现方法。	2001年12期_基于ASP技术的WEB+MIS安全系统的设计与实现.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200112003&dbname=CJFD9902
中国中部电子商务交易中心的商业模型及实践	计算机系统应用	2001	2001年12期	【作者】 史百舟 ； 赵向阳 ； 刘君华 ； 陈剑 ； 李茂通 ； 【机构】 西安交通大学 ； 河南电子商务有限公司   710049 ； 710049 ； 450052 ；	电子商务 ； 交易模型 ； 电子贸易 ；	本文给出了中国中部大市场（ＣＣＭＡＲＫＥＴ．ＣＯＭ．ＣＮ）使用的网络模型、应用结构模型、以及应用策略。讨论了各种模型的工作过程，适用范围。通过建立数据仓库，生成模糊信誉矩阵，提高了网站的服务质量，缩短了访问时间。	2001年12期_中国中部电子商务交易中心的商业模型及实践.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200112004&dbname=CJFD9902
基于windows NT主机入侵检测系统的文件和进程监控	计算机系统应用	2001	2001年12期	【作者】 冯德旺 ； 兰建容 ； 谢纯珀 ； 【机构】 福建农林大学计算机与信息学院 ； 福建农林大学计算机与信息学院   353001 ； 353001 ； 353001 ；	主机监控 ； 文件系统 ； 进程 ； 驱动程序 ；	主机入侵检测系统可以实时监测主机的各种状态，辨别可能发生的入侵行为或非法操作，在入侵行为发生的时候自动阻断非法操作，保护主机系统不受入侵。本文主要介绍了其中文件监控和进程监控这两个模块。	2001年12期_基于windows+NT主机入侵检测系统的文件和进程监控.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200112005&dbname=CJFD9902
基于InfiniBand网络存储的研究与设计	计算机系统应用	2001	2001年12期	【作者】 林永明 ； 常致全 ； 【机构】 成都四川大学计算机学院 ； 成都四川大学计算机学院   610065 ； 610065 ；	InfiniBand ； 存储局域网 ； 主机适配器 ； 目标适配器 ； Verbs ；	本文介绍了传统的存储体系结构的缺陷以及网络存储的现状，并探讨一种新型Ｉ／Ｏ技术－ＩｎｆｉｎｉＢａｎｄ，进而阐述基于ＩｎｆｉｎｉＢａｎｄ的Ｉ／Ｏ体系结构的研究，以及ＩＢ模拟器的设计。	2001年12期_基于InfiniBand网络存储的研究与设计.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200112006&dbname=CJFD9902
分层体系应用安全认证机制的研究和实现	计算机系统应用	2001	2001年12期	【作者】 王苌 ； 徐进 ； 【机构】 北京理工大学计算机科学工程系 ； 北京理工大学计算机科学工程系   100081 ； 100081 ；	分层体系结构的应用 ； 安全认证机制 ；	本文围绕Ｉｎｔｅｒｎｅｔ环境下分层体系结构事务处理系统的安全认证机构，讨论关于建立单一认证机制所带来的局限性和不可回避的问题。提出了适合分布式计算机环境的、可扩展的分层体系应用的安全认证机制。	2001年12期_分层体系应用安全认证机制的研究和实现.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200112007&dbname=CJFD9902
经济决策过程的计算机辅助分析方法	计算机系统应用	2001	2001年12期	【作者】 严建渊 ； 杨小莉 ； 【机构】 山西财经大学管理工程系 ； 山西省土畜产进出口公司   030001 ；	系统 ； 经济模型 ； 动态模型 ； 计算机 ；	本文讨论了如何在经济决策过程中充分发挥计算机技术的作用，通过一个动态计算机模型的实例讨论了系统工程建模的理论和方法。通过动态调节系统参数达到对不同情景下系统目标的直观演示。	2001年12期_经济决策过程的计算机辅助分析方法.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200112008&dbname=CJFD9902
NetMeeting的网络安全问题研究	计算机系统应用	2001	2001年12期	【作者】 韩潇毅 ； 李之棠 ； 【机构】 华中科技大学计算机科学与技术学院 ； 华中科技大学计算机科学与技术学院   430074 ； 430074 ；	网络安全 ； NetMeeting ； 防火墙 ； VPN ；	本文先就 ＮｅｔＭｅｅｔｉｎｇ使用中带来的网络安全问题做了详尽的分析，特别指出了 ＮｅｔＭｅｅｔｉｎｇ对防火墙的影响。随后提出了四种解决方案，其中重点介绍了防火墙＋网关解决方案和ＶＰＮ解决方案。	2001年12期_NetMeeting的网络安全问题研究.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200112009&dbname=CJFD9902
