title	journal_name	year	issue	author	keywords	summary	pdf_filename	article_url
基于ArcGIS Engine的三维地形可视化与分析系统设计	计算机系统应用	2007	2007年12期	【作者】 郭丽萍 ； 【机构】 东南大学地理信息工程系 南京 210096 南京军区73603部队 210049 ；	组件式GIS技术 ； ArcGIS Engine ； 数字高程模型(DEM) ； 地形分析 ；	在介绍组件式GIS技术、ArcGIS Engine组件及GIS地形分析技术的基础上,以ArcGIS Engine为开发平台.通过系统设计、具体功能设计与开发的详细说明及代码展示,介绍了DEM生成、显示、浏览、地形分析的二次开发过程的关键技术,为3D开发提供参考。	2007年12期_基于ArcGIS+Engine的三维地形可视化与分析系统设计.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200712002&dbname=CJFD0608
基于ITIL的虚拟参考咨询服务管理系统的设计与实现探究	计算机系统应用	2007	2007年12期	【作者】 袁红军 ； 肖汉 ； 【机构】 郑州师范高等专科学校 ； 郑州师范高等专科学校 河南 郑州 450044 ； 河南 郑州 450044 ；	ITIL服务质量 ； 数字参考咨询 ； 虚拟参考咨询 ；	ETIL与虚拟参考咨询服务存在着关联。以此,运用ITIL的方法论设计出包括服务渠道管理模块、服务质量评估模块和服务运维分析模块组成的系统架构,并对系统相关功能提出了相应的优化策略,最后给出一个应用案例。	2007年12期_基于ITIL的虚拟参考咨询服务管理系统的设计与实现探究.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200712003&dbname=CJFD0608
省级农业气象业务系统集成技术研究	计算机系统应用	2007	2007年12期	【作者】 吴文玉 ； 杨太明 ； 张爱民 ； 何彬方 ； 【机构】 中国科学技术大学电子工程与信息科学系 ； 安徽省大气科学与卫星遥感重点实验室 ； 安徽省气象科学研究所 ； 安徽省气象科学研究所 合肥 230026 安徽省大气科学与卫星遥感重点实验室 合肥 230026 ；	U模型 ； 业务系统 ； 系统集成 ；	本文系统分析了省级农业气象业务系统的系统目标、总体架构、应用系统的组成和子系统功能,并针对该系统的实际情况,重点阐述系统集成U模型的原理及其在该系统集成中的应用。	2007年12期_省级农业气象业务系统集成技术研究.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200712004&dbname=CJFD0608
基于IMS的视频点播业务的设计和实现	计算机系统应用	2007	2007年12期	【作者】 林恬珏 ； 廖建新 ； 王纯 ； 朱晓民 ； 【机构】 北京邮电大学网络与交换技术国家重点实验室 ； 东信北邮信息技术有限公司 北京 100876 ； 北京 100083 ；	视频点播IP多媒体子系统 ； 媒体服务器标记语言 ；	本文提出一种利用视频点播业务平台(Video on Demand Services PIatform,VoDSP)来实现视频点播增值业务的方案。包括系统设计、基于SIP(Session Initiation Protocol,会话发起协议)的信令流程和利用MSML(Media Server Markup Language,媒体服务器标记语言)控制媒体服务器的过程。同时,给出相关的特点分析并进行总结。	2007年12期_基于IMS的视频点播业务的设计和实现.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200712005&dbname=CJFD0608
办公自动化中流程定义工具的开发	计算机系统应用	2007	2007年12期	【作者】 李政仪 ； 【机构】 长沙民政学院计算机系 湖南 长沙 410004 ；	办公自动化 ； 工作流 ； 流程定义 ； UML ；	工作流系统是办公自动化系统中的重要组件,而流程定义则是工作流系统所有活动的基础,在工作流系统中占有非常重要的地位。论文以某通信公司的办公自动化系统为背景,从体系结构、系统功能和设计思想等方面对其中的流程定义工具进行了分析,最后,给出了该流程定义工具的运行结果。	2007年12期_办公自动化中流程定义工具的开发.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200712006&dbname=CJFD0608
一种基于WAP2．0的移动安全支付协议架构	计算机系统应用	2007	2007年12期	【作者】 宋珊珊 ； 【机构】 东华大学旭日工商管理学院 上海 200051 ；	WAP2．0 ； 安全支付 ； 移动电子商务 ； 移动支付 ；	本文以WAP 2.0为技术标准,并以SEMOPS模型为业务流程基础,提出了一种新的移动电子商务安全支付协议架构。本文通过运用非对称密钥体制的加密算法、数字签名、数字证书、时间戳等技术保证交易数据的安全,对移动终端与服务器端之间的TLS握手协议进行了分析和优化,并首选椭圆曲线加密算法(ECC)作为数据加密算法。	2007年12期_一种基于WAP2．0的移动安全支付协议架构.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200712007&dbname=CJFD0608
软件外包决策的模糊专家系统研究与开发	计算机系统应用	2007	2007年12期	【作者】 吴明晖 ； 章欣 ； 【机构】 浙江大学计算机学院 ； 浙江大学城市学院计算机与计算科学学院 浙江杭州 310027 浙江大学城市学院计算机与计算科学学院 浙江杭州 310015 ； 浙江杭州 310015 ；	模糊专家系统 ； 软件外包 ； Fuzzyl ；	根据软件开发外包的特点,提出了相关评价因子。基于模糊专家外壳程序FuzzyJ Toolkit,针对软件开发外包承包商选择问题,设计和开发了用于决策支持的模糊专家系统。	2007年12期_软件外包决策的模糊专家系统研究与开发.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200712008&dbname=CJFD0608
基于J2EE的Web应用系统身份认证技术研究	计算机系统应用	2007	2007年12期	【作者】 郑秀琴 ； 诸葛毅 ； 诸葛理绣 ； 【机构】 衢州学院 ； 衢州学院 浙江衢州 324000 ； 浙江衢州 324000 ；	身份认证 ； WEB ； J2EE ； Servlet ； Session ； Cookie ；	基于J2EE平台的Web应用系统常用的验证主体身份的方法是基于主体了解的秘密的.常用的认证技术主要有基于X.509证书的认证和基于用户名和口令的认证。本文较系统地阐述了Servlet容器和Web服务器用户认证的原理与实现,并剖析了应用程序本身运用Session和Cookie机制进行用户认证的原理。	2007年12期_基于J2EE的Web应用系统身份认证技术研究.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200712009&dbname=CJFD0608
一种面向目标跟踪的无线传感器网络拓扑结构	计算机系统应用	2007	2007年12期	【作者】 潘旭武 ； 杨东勇 ； 【机构】 浙江工业大学屏峰校区软件学院 ； 浙江工业大学屏峰校区软件学院 浙江杭州 310023 ； 浙江杭州 310023 ；	无线传感器网络 ； 目标跟踪 ； 拓扑结构 ； 网络生存期 ；	本文通过优化拓扑结构来延长网络的生存期。首先将节点分成三类,然后将其与基于地理位置的分簇拓扑算法有机结合,形成一种新的面向目标跟踪的无线传感器网络拓扑结构。对该拓扑结构进行实验仿真显示其在目标跟踪领域的应用是有效的。	2007年12期_一种面向目标跟踪的无线传感器网络拓扑结构.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200712010&dbname=CJFD0608
一种基于XML的数据库动态建模方法在工程飞行模拟器中的应用研究	计算机系统应用	2007	2007年12期	【作者】 范丹丹 ； 刘涛 ； 【机构】 北京航空航天大学自动化科学与电气工程学院 ； 北京兰钛克世纪科技有限责任公司 100083 ；	飞行模拟器 ； 数据库静态建模 ； 数据库动态建模 ； XML ；	针对目前飞行仿真中静态建立数据库模型的方法所存在的问题进行分析,提出了一种基于XML的动态自动建立数据库模型的方法。利用XML文件作为数据格式转换的中间介质,通过XML技术中的DOM生成和解析XML文件,实现了数据库模型参数在不同数据源之问的传输,然后基于得到的参数进行数据库动态建模。该方法已经在某飞行模拟器数据库开发中得到应用。	2007年12期_一种基于XML的数据库动态建模方法在工程飞行模拟器中的应用研究.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY200712011&dbname=CJFD0608
