title	journal_name	year	issue	author	keywords	summary	pdf_filename	article_url
海啸之于IT的思考	程序员	2008	2008年12期	【作者】 欧阳璟 ；	大崩盘 ； 雅虎 ； 股票信息 ； 财务策略 ； 商业模型 ； 软件巨头 ； 软件开发 ； 中国政府部门 ； 报道技术 ； 雷曼 ；	<正>今天在雅虎财经上注意到一些科技企业的股票信息,赫然发现,美国汽车制造业的支柱通用汽车已经只剩区区17亿美元市值,其股价则从40美元跌到2美元出头。那些曾经骄傲的美国世界品牌,在金融海啸面前苍白得让人不寒而栗。在中国,同样的惨剧也在发生,一年时间总市值蒸发2/3的大崩盘举世罕有。	2008年12期_海啸之于IT的思考.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200812001&dbname=CJFD0608
自由软件之父——Richard Stallman	程序员	2008	2008年12期	【作者】 吕娜 ；	颠覆者 ； 授权模式 ； 《伯尔尼公约》 ； 操作系统内核 ； 概念转移 ； 电脑爱好者 ； copyright ； 棋式 ； 罗宾汉 ； 首席技术官 ；	<正>他满脸胡须、五短身材、头发长乱,他就是那位被《连线》-杂志评为"最伟大的程序员"的怪家伙——Richard Stallman。他创立了GNU计划以及自由软件基金会,为自由软件运动竖立了道德、政治以及法律框架。他是当今专有商业软件领域的颠覆者,也是无数程序员和用户心目中神圣的自由之神。	2008年12期_自由软件之父——Richard+Stallman.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200812003&dbname=CJFD0608
扩展Scrum?	程序员	2008	2008年12期	【作者】 lvar Jacobson ； 【机构】 雅各布森国际股份有限公司 ；	大型复杂系统 ； 大型组织 ； 软件开发方式 ； 管理过程 ； Scrum ； 面向对象 ； 场景设计 ； 化学物质 ； Serum ；	<正>对于位于同一地点的团队来说,Scrum是一种绝佳的轻量级管理过程。然而,对于大型复杂系统、或构建SOA(如银行或汽车行业)的系统、或构建产品线架构(Product Line Architecture)(像爱立信这样的公司)的系统、或大型组织(无论有没有做外包),Scrum就不适合了,因为它并不是为这些场	2008年12期_扩展Scrum?.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200812004&dbname=CJFD0608
坚持开放不动摇	程序员	2008	2008年12期	【作者】 Scoff McNealy ； 【机构】 Sun公司董事会 ；	现金流 ； MySQL ； 技术转移 ； 存储产品 ； 专有技术 ； 网络计算 ； 网络技术 ； 伯克利 ； SPARC ； 计算平台 ；	<正>今天的世界正在快速变化。出现了很多新技术词汇,比如"云计算"、"公用型的计算"、"虚拟化"等。不同的说法,其核心的意思就是说:任何一个时间点,打开浏览器使用互联网。用别人的计算机、存储设备、操作系统以及应用,去做自己的计算。今天在桌面环境下,使	2008年12期_坚持开放不动摇.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200812005&dbname=CJFD0608
中国企业的自信与责任	程序员	2008	2008年12期	【作者】 徐少春 ； 【机构】 金蝶国际集团 ；	金融危机 ； 三十岁 ； 令人 ； 宝船 ； 现代管理思想 ； 中欧国际 ； 内部控制管理 ； 管理学教授 ； 管理模式 ； 朋友关系 ；	<正>最近企业界都流行讨论"过冬"问题。这不是一个令人兴奋的话题,而且许多讨论往往容易纸上谈兵。中国的很多企业只有二三十岁,甚至更年轻,全球性的金融危机、经济大萧条还是第一次亲身经历,对于如何"过冬"几乎没有任	2008年12期_中国企业的自信与责任.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200812006&dbname=CJFD0608
网络社区新潮流 社交化、细分化、娱乐化	程序员	2008	2008年12期	【作者】 戴志康 ； 【机构】 康盛创想(北京)科技有限公司 ；	细分化 ； 开心网 ； 校内网 ； 中小网站 ； 垂直网站 ； 腾讯 ； 上网人群 ； 最大比例 ； 清一 ； 人以群分 ；	<正>如果要用几个关键词来概括今年网络社区发展的走势,我认为就是:社交化、细分化、娱乐化。这既能代表2008年的潮流,也有望继续引领2009年的行情。首先,网络社区社交化的发展,是一个众所周知的事实。这一年,崭露头角的有校内网、开心网、51.com等等重量级的SNS选手,也有新浪、	2008年12期_网络社区新潮流+社交化、细分化、娱乐化.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200812007&dbname=CJFD0608
业界新闻	程序员	2008	2008年12期		甲骨文公司 ； 鲍尔默 ； 金融危机 ； 艾利森 ； 业界新闻 ； 雅虎 ； 互联网站 ； 赛门铁克 ； 财务状况恶化 ； 江苏省沐阳县 ；	<正>本月焦点经济危机对IT的影响金融危机造成IT企业CEO身价严重缩水根据薪酬咨询公司Steven Hall & Partners的一项调查,在此次金融危机中,一些IT大企业的老板身价缩水严重。其中:甲骨文公司的CEO艾利森股票市值缩水了66亿美元;微软的鲍尔默损失了48亿美元;亚马逊的贝佐斯损失了42	2008年12期_业界新闻.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200812008&dbname=CJFD0608
主编观察	程序员	2008	2008年12期		软件供应商 ； 应用程序 ； 软件开发者 ； Amazon ； 项目团队 ； 虚拟世界 ； 社区网站 ； 高度互动 ； 可扩展性 ； 系统组件 ；	<正>云计算:不仅只是一句口号这个月的时髦口号无疑是"云计算"。实际上,这里提到的"云"不过是Internel——服务器与之相连,并且提供了无限的、按需的计算资源。通过云计算,应用程序可以充分利用近乎无限的处理器周期、内存和带宽。但是有一点你需要注意:这些服务是付费的,就像你需要为在家里使用灯和咖啡壶支付电费一样。虽然金额不多,但终归是一笔钱啊。	2008年12期_主编观察.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200812009&dbname=CJFD0608
微软发布云计算平台	程序员	2008	2008年12期	【作者】 Kaneboy ； 涂曙光 ； 【机构】 微软(中国)有限公司 ；	计算平台 ； Developer ； 应用程序 ； 服务总线 ； 工作流 ； 服务模块 ； 关系型数据库 ； Networking ； 社会网络 ； 开发文档 ；	<正>在Professional Developer Conference 08大会上,微软正式发布了自己的云计算平台——Azure Services PIafform。Azure Services Platform提供了一系列用来构建应用程序(无论是面向普通用户的Web应用还是企业应用)的功能,并包含了一个云操作系统和一	2008年12期_微软发布云计算平台.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200812010&dbname=CJFD0608
SpringSource喜事连连	程序员	2008	2008年12期	【作者】 范凯 ；	维护策略 ； 企业应用开发 ； SpringSource ； AspectJ ； 主流厂商 ； REST ； 开发理念 ； 执行委员会 ； Entity ； 发展方向 ；	<正>上个月,SpringSource更改了Spring开源框架的维护策略,引起了社区的轩然大波,然而这似乎并未动摇SpringSource公司和Spring开源框架前进的脚步。首先是SpringSource的代表Rod Johnson,加入了JCP下属的Java	2008年12期_SpringSource喜事连连.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200812011&dbname=CJFD0608
期待技术大会	程序员	2008	2008年12期	【作者】 潘加宇 ；	跑来跑去 ； 乡村音乐 ； 我在 ； 面向对象的 ； 第二年 ； 棋式 ； 经典地位 ； 面向对象分析 ； Rebecca ； 次文 ；	<正>在我写这篇文章时,OOPSLA 2008大会已经在美国的乡村音乐圣地Nashville结束:在您看到这篇文章时,国内的SD2.02008大会即将举行。像我这样每年跑来跑去的,就相当期待年底的这种大聚会。它相当于和四面八方的老朋友每年一次的约会,作为一年末的总结。	2008年12期_期待技术大会.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200812012&dbname=CJFD0608
金融危机中的开源	程序员	2008	2008年12期	【作者】 叶亮 ；	预览版 ； Release ； 微内核 ； 金融危机 ； 应用服务器 ； 启动速度 ； Lotus ； 热插拔 ； 产品售价 ； 品牌联想 ；	<正>Sun公司发布了GlassFish v3 Prelude,这是一个基于OSGi微内核架构的应用服务器,拥有Java EE 6预览版。GlassFish v3 Prelude是个独立的产品,是最终Release的"前奏"。正式版的GlassFish v3和Java EE 6将在明年发	2008年12期_金融危机中的开源.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200812013&dbname=CJFD0608
经济寒冬中的绿色	程序员	2008	2008年12期	【作者】 马宁 ；	移动领域 ； 移动终端 ； 索爱 ； Symbian ； 尚未成功 ； EMEA ； 开发者 ； 用户体验 ； 第三方软件 ； VMWare ；	<正>在全球经济萧条的背景下,移动领域无法独善其身。最大的2个新闻是摩托罗拉打算出售其移动终端部门和索爱UIQ开发团队的裁员。不过,在经济萧条的寒冬中,也蕴含着一抹绿色,不断推出的新技术也许现在看起来不成熟;但是在寒冬过后,未必不是春天中最耀眼的绿色。	2008年12期_经济寒冬中的绿色.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200812014&dbname=CJFD0608
数据库厂商避免马太效应	程序员	2008	2008年12期	【作者】 王翔 ；	马太效应 ； 开源数据库 ； 数据库产品 ； 商用数据库 ； 千禧年 ； 数据库市场 ； Orade ； MySQL ； 关系数据库 ； 金触机构 ；	<正>又一轮金融风暴开始,经历千禧年华尔街科技股风暴后,近几年Web 2.0、SOA等概念炒热的IT行业又要重新面对经济和金融的考验,数据库作为现代软件的中心,市场表现也许会更快显现。03年至07年,主要商用数据库和开源数据库产品呈现百花齐放的态势。	2008年12期_数据库厂商避免马太效应.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200812015&dbname=CJFD0608
万圣节的狂欢	程序员	2008	2008年12期	【作者】 钱宏武 ；	马丁·路德·金 ； 万圣节 ； 离职员工 ； 心胸比 ； 宣传攻势 ； 虚拟物品 ； 中胜 ； 于金 ；	<正>黑看来是11月的主题,微软想用黑屏来让那些盗版的人买单。我满心希望地等到凌晨,也没看到传说中的黑屏,看来微软的服务确实不稳定,包括他的黑屏警告。美国诞生了第一个黑人总统——马丁·路德·金的梦想不管怎么看都实现了,	2008年12期_万圣节的狂欢.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200812016&dbname=CJFD0608
虚拟物品交易征税?	程序员	2008	2008年12期	【作者】 赵青 ； 【机构】 九艺科技 ；	虚拟物品 ； 虚拟货币 ； 北京市地税局 ； 国家税务总局 ； 虚拟财产 ； 网络销售 ； 直接拷贝 ； 联合发文 ； 主流品牌 ； 灰色地带 ；	<正>近日,国家税务总局在其网站公开了对北京市地税局《关于个人通过网络销售虚拟货币取得收入计征个人所得税问题的请示》的批复,明确指出:个人通过网络收购玩家的虚拟货币,加价后向他人出售取得的收入,应缴纳个人所得	2008年12期_虚拟物品交易征税?.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200812017&dbname=CJFD0608
安全天下事	程序员	2008	2008年12期	【作者】 肖新光 ； 【机构】 安天实验室 ；	微软黑屏 ； 垄断厂商 ； 心理恐慌 ； 桌面背景 ； 信息安全企业 ； 黑屏事件 ； 中国信息安全 ； 国内主流 ； 版权保护 ； 报告者 ；	<正>本月微软黑屏事件成为了仁者见仁、智者见智的问题,但经调查发现,多数人其实是对传言的心理恐慌,而并不知道微软只是换掉了桌面背景。但无论如何这再次展现了垄断厂商所能形成的巨大社会影响力。尽管网	2008年12期_安全天下事.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200812018&dbname=CJFD0608
借SaaS东风的CRM软件市场	程序员	2008	2008年12期	【作者】 贾菡 ；	CRM软件 ； SaaS ； 雅虎 ； 国际厂商 ； 发展方向 ； 苏州工业园 ； 托管服务 ； 中国电信 ； 中国移动 ； 其在 ；	<正>转眼08年只剩下不到2个月的时间了,这一年有人将之誉为"SaaS(软件即服务)元年"。首先在年初微软在北京宣布"S+S"(软件+服务)将成为微软未来的发展方向;Google紧随其后推出了基于SaaS的套装软件:雅虎9月中旬通过收购Zimbra加强其在SaaS	2008年12期_借SaaS东风的CRM软件市场.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200812019&dbname=CJFD0608
