61	基于Scrum敏捷开发的软件过程管理研究	王敏	昆明理工大学	2010-10-01	硕士	12	725	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1011055908.nh&DbName=CMFDLAST2012&DbCode=CMFD
62	存储集群平台软件敏捷迭代测试的研究与应用	徐淑焕	重庆大学	2009-10-01	硕士	4	62	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=2010043930.nh&DbName=CMFD0911&DbCode=CMFD
63	基于敏捷质量保证体系的Android平台软件项目管理研究	刘秋菊	上海交通大学	2013-05-20	硕士	0	50	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1015033769.nh&DbName=CMFDLAST2015&DbCode=CMFD
64	软件测试在敏捷软件开发中的应用与研究	曹玲叶	华北电力大学（河北）	2006-12-30	硕士	2	456	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=2007061547.nh&DbName=CMFD9908&DbCode=CMFD
65	敏捷项目管理在软件开发中的应用	杨智勇	上海交通大学	2014-06-01	硕士	0	153	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1015805812.nh&DbName=CMFDLAST2016&DbCode=CMFD
66	敏捷需求分析方法在应用软件开发中的实践	杨春	天津大学	2010-09-01	硕士	2	192	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1011278516.nh&DbName=CMFDLAST2012&DbCode=CMFD
67	敏捷软件开发量化管理工具的研究和实现	丁永伟	浙江大学	2007-05-15	硕士	3	291	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=2007069878.nh&DbName=CMFD9908&DbCode=CMFD
68	基于SCRUM敏捷方法的SC旅服软件项目管理研究	曹靖婷	电子科技大学	2014-10-19	硕士	0	33	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1015708005.nh&DbName=CMFDLAST2016&DbCode=CMFD
69	基于Scrum的敏捷软件测试模型研究与应用	陶凌燕	华中科技大学	2011-12-01	硕士	2	132	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1013016477.nh&DbName=CMFDLAST2013&DbCode=CMFD
70	基于敏捷开发模式的RegisterEditor系统的实现	王芳	武汉理工大学	2013-05-01	硕士	0	51	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1013294868.nh&DbName=CMFDLAST2013&DbCode=CMFD
71	敏捷开发环境下软件可靠性分析及相关问题研究	王晓华	贵州大学	2008-05-01	博士	6	936	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=2008205614.nh&DbName=CDFD0911&DbCode=CDFD
72	敏捷建模研究及在软件项目中的应用	滕勇	长春理工大学	2006-12-01	硕士	1	160	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=2007064032.nh&DbName=CMFD9908&DbCode=CMFD
73	基于SCRUM的小型团队软件项目开发应用与研究	谢琳	东北师范大学	2011-05-01	硕士	1	158	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1012292275.nh&DbName=CMFDLAST2012&DbCode=CMFD
74	基于RUP及敏捷方法的软件过程的研究与应用	张智海	合肥工业大学	2010-04-01	硕士	2	125	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=2010246423.nh&DbName=CMFD0911&DbCode=CMFD
75	基于敏捷思想的iOS平台软件的设计与实现	段学东	计算机技术与发展	2012-09-10	期刊	23	384	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WJFZ201209015&DbName=CJFD1112&DbCode=CJFQ
76	敏捷软件过程的研究与实践	孙丽萍	计算机工程	2007-09-05	期刊	16	350	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JSJC200717039&DbName=CJFD0608&DbCode=CJFQ
77	敏捷开发在战机飞控系统软件研制中的应用	邵山	计算机应用与软件	2015-01-15	期刊		64	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYRJ201501012&DbName=CJFDLAST2015&DbCode=CJFQ
78	基于敏捷开发的持续部署系统关键技术研究	刘继超	东北大学	2013-06-01	硕士	0	31	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1015707675.nh&DbName=CMFDLAST2016&DbCode=CMFD
79	敏捷项目管理在版权交易管理系统软件开发中的应用研究	曾辽原	中国科学院大学（工程管理与信息技术学院）	2014-04-01	硕士	0	48	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1015501986.nh&DbName=CMFDLAST2015&DbCode=CMFD
80	U公司研发体系敏捷化研究	任小猛	广东工业大学	2014-10-18	硕士	0	51	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1015520844.nh&DbName=CMFDLAST2015&DbCode=CMFD
81	中小企业智能手机软件敏捷开发管理的研究	杨开轶	北京邮电大学	2013-06-01	硕士	0	127	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1013326385.nh&DbName=CMFDLAST2014&DbCode=CMFD
82	敏捷软件开发中的风险管理	丁志平	信息与电脑(理论版)	2010-01-15	期刊	6	188	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XXDL201001046&DbName=CJFD0910&DbCode=CJFQ
83	基于敏捷方法的软件项目管理研究	关忠诚	重庆大学学报(社会科学版)	2005-11-30	期刊	34	407	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=CDSK200506010&DbName=CJFD0305&DbCode=CJFQ
