566	敏捷开发在嵌入式编程中的应用与实践	吕金华	电子世界	2014-07-15	期刊	0	26
567	浅谈敏捷开发与其他传统开发方式的区别	梁永幸	电子世界	2012-12-30	期刊	3	205
568	软件开发教父来华		中国计算机用户	2008-06-30	期刊	0	9
569	基于RUBY ON RAILS的轻量级企业业务系统的研究和应用	周伟	电子科技大学	2009-10-01	硕士	1	123
570	山东毕业生就业管理系统的需求分析与设计	李兆锐	山东大学	2008-04-15	硕士	9	517
571	测试驱动开发在软件开发中的研究与实践	陈希	软件	2012-12-15	期刊	2	31
572	半导体生产自动化应用软件功能测试的研究与实现	车彦国	西安电子科技大学	2014-03-01	硕士	0	29
573	Scrum敏捷开发在线教育系统	王万意	电子技术与软件工程	2016-05-03 13:54	期刊		28
574	个性化业务流程定制的关键问题研究	姚青	山东大学	2009-10-10	博士	7	718
575	插针快速敏捷检测系统的研究与开发	宋震	仪表技术与传感器	1998-08-18	期刊	3	19
576	物联网固定资产管理系统的研究与开发	金豪	电子科技大学	2014-03-01	硕士	0	53
577	基于敏捷方法的校友系统开发	杨扬	电子世界	2012-04-15	期刊	0	46
578	创建适应性强的产品 打造战斗力强的团队——评《敏捷项目管理》	李浩然	项目管理技术	2006-04-10	期刊	0	60
579	XP在软件开发中的应用	史婧雅	太原理工大学学报	2004-03-20	期刊	1	51
580	软件工程与项目管理	潘加宇	程序员	2007-10-01	期刊	0	83
581	大连市金州新区电子政务系统的设计与实现	陈福壮	电子科技大学	2015-04-01	硕士	0	30
582	基于极限编程的隧道工程成本控制系统需求分析与设计	洪连峰	哈尔滨理工大学	2011-03-01	硕士	0	46
583	政府外事办公室因公出国申报审批系统应用研究	李阳	吉林大学	2009-10-01	硕士	0	94
584	领域资产管理及其需求适应性演化研究	余敦辉	武汉大学	2010-04-01	博士	0	16
585	敏捷供应链协同生产管理理论与方法研究	孙永军	浙江大学	2003-07-01	博士	33	2288
586	基于BPEL的SOA架构应用研究	葛雷	哈尔滨工程大学	2009-03-10	硕士	4	113
587	往复式压缩机的可靠性分析与数字化研究方法	陈鹏霏	东北大学	2009-11-17	博士	5	842
588	敏捷供应链中若干关键技术问题研究	仲智刚	浙江大学	2001-04-01	博士	85	1792
589	YB游戏公司产品开发项目管理研究	何晓娟	电子科技大学	2013-10-01	硕士	0	162
590	面向方面技术在大规模嵌入式软件中的应用	邓阿群	浙江大学	2007-10-01	博士	6	726
591	基于Scrum的教学方法探讨	皇甫大恩	开封大学学报	2016-03-25	期刊		7
592	基于XP的学生作业管理系统实践研究	马鹏烜	现代计算机(专业版)	2012-03-05	期刊	2	41
593	初探敏捷开发在项目开发中的应用	胡霞	硅谷	2009-12-23	期刊	4	124
594	掌握“精益”思维，提升软件工艺——专访ThoughtWorks中国区总经理郭晓	郑柯	程序员	2008-06-01	期刊	0	23
595	电加热器敏捷设计系统研究	何岸杨	上海理工大学学报	2008-08-15	期刊	0	56
596	敏捷供应链构建关键技术研究及实现	盛义军	西北工业大学	2006-12-01	博士	3	1023
597	支持敏捷虚拟企业供应链敏捷化的动态物流规划与仿真	周芝梅	武汉理工大学	2007-11-01	博士	3	953
598	苏州移动运维流程管理系统的分析与设计	蓝静	北京邮电大学	2011-05-01	硕士	0	87
599	制丝生产线生产管理系统	李江	昆明理工大学	2011-03-21	硕士	1	72
600	一种软件持续集成平台的技术方案	陈挺	计算机光盘软件与应用	2014-07-01	期刊	0	22
601	夹具敏捷设计若干关键技术研究	陈蔚芳	南京航空航天大学	2007-05-01	博士	11	868
602	TDD测试驱动开发与瀑布式软件开发流程的对比研究	章琦	科技信息	2009-03-25	期刊	10	152
603	基于Petri网的敏捷开发工作流设计	杨祎	浙江大学	2016-03-01	硕士	0	45
604	Embedded XP—一种适合于嵌入式系统开发的敏捷方法	沈梦姣	南京大学	2013-05-01	硕士	0	78
605	基于公理设计的敏捷车间规划关键技术研究	王晓勇	南京航空航天大学	2011-09-01	博士	1	493
606	敏捷WEB开发过程和质量模型研究	徐莉芳	南昌大学	2013-06-01	硕士	1	98
607	面向软件项目过程控制的过程数据监控系统的构建	肖宁	复旦大学	2012-01-30	硕士	1	71
608	全球化团队的敏捷开发模式	唐涌	东华理工大学学报(社会科学版)	2014-03-31	期刊	1	101
609	基于敏捷过程的IT项目范围管理的研究与应用	成奋华	计算机技术与发展	2010-10-10	期刊	21	348
610	敏捷需求管理在电力GIS开发中的研究与应用	吴文雅	江西理工大学	2009-12-26	硕士	0	201
611	基于敏捷开发流程文档管理系统的设计与实现	李宾	西安电子科技大学	2010-03-01	硕士	3	229
612	瀑布开发与敏捷开发中测试与开发的配合	张静	电子测试	2016-06-14 11:20	期刊		23
613	基于SOC架构软件无线电平台的低轨卫星载荷接收信号模拟技术研究	高英明	计算机测量与控制	2015-11-25	期刊		16
614	基于敏捷开发项目工作量的估计方法研究	沈春元	雷达与对抗	2014-03-15	期刊	0	54
615	敏捷组织的复杂适应性及其行为模式研究	杨小东	微计算机信息	2012-02-15	期刊	1	108
616	S波段可调谐相对论磁控管的初步设计	李天明	强激光与粒子束	2004-03-15	期刊	10	127
617	基于SOA技术的企业级应用软件支撑平台的EAI技术研究	江志华	电子科技大学	2010-03-01	硕士	4	95
618	数据库进化设计的敏捷实施	曾广平	微计算机信息	2006-11-30	期刊	1	34
619	模块化生产可重构制造系统的控制系统的研究与开发	方成	南京航空航天大学	2008-12-01	硕士	0	79
620	极限编程在油水井数据采集系统开发中的应用	杨晓波	数字石油和化工	2008-09-25	期刊	0	36
621	基于多传感器集成融合技术的敏捷虚拟测试诊断系统研究	王雪	中国机械工程	2001-08-30	期刊	13	148
622	Solution Configurator项目测试方法的设计与实现	周慧婷	南京大学	2014-05-01	硕士	0	3
623	构件化数据清洗框架的研究与实现	李智	东北大学	2008-06-15	硕士	1	76
624	敏捷化自治制造系统的设计与实现	谢永宏	深圳职业技术学院学报	2005-06-25	期刊	0	42
625	支持船舶敏捷制造的新一代数控系统体系结构的研究	祝海涛	哈尔滨工程大学	2006-02-01	博士	5	462
626	基于ZigBee技术的敏捷训练仪系统的研究与开发	吴涛	中国海洋大学	2015-05-28	硕士	0	19
627	软件系统国际化平台研究与实现	梁海玉	中国海洋大学	2014-12-01	硕士	0	10
628	Tizen操作系统持续集成平台的设计与实现	杨博	北京交通大学	2013-06-01	硕士	0	51
629	集成化的软件开发方法的研究与应用	邓迪旻	北京邮电大学	2007-05-01	硕士	2	127
630	雷锡恩公司开展防空反导雷达目标跟踪试验	刘畅	导弹与航天运载技术	2014-12-10	期刊		11
631	基于多代理和知识服务的敏捷知识重用研究	王君	计算机集成制造系统	2006-06-30	期刊	12	328
632	基于Oracle HTML DB的在线订单管理系统敏捷开发	史有群	计算机辅助工程	2007-12-15	期刊	1	155
633	面向敏捷制造的企业资源计划的设计与开发	汪定伟	计算机集成制造系统-CIMS	2001-02-25	期刊	35	227
634	银行软件项目管理系统设计与实现	龙爱强	电子科技大学	2013-03-25	硕士	1	481
635	新疆高职院校外聘教师管理系统的设计与实现	何薇	大连理工大学	2012-10-01	硕士	1	31
636	基于敏捷开发的空间管理系统的设计与实现	刘海婷	华南理工大学	2012-06-01	硕士	0	121
637	国有资产流程化管理系统建设	刘志先	中国海洋大学	2012-04-18	硕士	2	63
638	基于PAAS平台的敏捷商业智能集成开发环境的研究与实现	接铭远	北京邮电大学	2012-12-10	硕士	0	127
639	六西格玛方法在软件企业量化管理中应用的研究	赵琰	复旦大学	2011-10-18	硕士	0	87
640	基于J2EE规范的人力资源管理系统实现	张扬	电子科技大学	2009-04-01	硕士	5	229
641	基于敏捷性的集装箱码头装卸资源配置优化研究	李艳	江苏大学	2010-06-01	硕士	14	431
642	基于SOA和Web Service的钢铁行业敏捷供应链信息共享平台的研究与实现	张炜	华东师范大学	2011-05-01	硕士	5	166
643	极限编程在全日空网上预定系统中的实践与研究	刘翔	中南大学	2007-06-30	硕士	4	92
644	面向领域敏捷定制ERP生产中的多级版本管理研究	黄作明	计算机应用研究	2007-06-15	期刊	2	151
645	基于WWW的敏捷制造信息系统	向华	工业工程	1999-05-10	期刊	11	47
646	企业敏捷制造信息系统	向华	昆明理工大学学报	1998-04-03	期刊	0	41
647	企业敏捷信息系统的构建	向华	管理信息系统	1998-03-15	期刊	5	18
648	基于Rails的软件测试系统的设计与实现	杨巍	大连理工大学	2013-03-30	硕士	0	80
649	单元测试和持续集成在企业级软件开发中的设计与实现	李坤宁	电子科技大学	2011-04-01	硕士	2	200
650	基于敏捷方式的Java代码生成方法的设计	赵跃华	计算机工程与设计	2009-06-28	期刊	10	110
651	注塑产品并行开发工作流管理关键技术研究	杨宁	上海交通大学	2005-12-01	博士	0	407
652	基于Scrum的大型软件研发过程在A项目中的应用	芮素文	安徽大学	2014-04-01	硕士	0	79
653	支持协同的软件配置管理过程建模和应用	黄超男	合肥工业大学	2008-05-01	硕士	4	100
654	基于模式的RUP与XP相结合的软件开发方法研究	鄢来军	西安建筑科技大学	2008-05-01	硕士	1	86
655	济钢宽厚板全过程数字化质量管理软件的设计与实现	马冰雪	山东大学	2011-10-20	硕士	1	45
656	极限编程架构进化设计的研究	曾广平	计算机工程与科学	2007-03-30	期刊	2	112
657	软件企业R&D人力资本投资风险预警研究	张利飞	湖南大学	2006-12-29	博士	5	697
658	用户驱动的GIS服务与聚合技术及软件开发研究	冯翔	华东师范大学	2008-05-01	博士	8	684
659	基于COM+技术的报表汇总系统的研究和实现	盖婷婷	吉林大学	2007-04-01	硕士	0	101
660	敏捷制造业(AM)自动化物流信息系统的研究与设计	宋崇智	中国仪器仪表	2006-02-25	期刊	1	107
661	A公司软件开发过程管理研究	孙敏刚	北京理工大学	2015-06-02	硕士	0	14
662	基于敏捷方法的高校学籍管理信息系统	袁苑	山东大学	2010-10-15	硕士	0	94
663	工作流支持的软件过程控制研究	诸笃辉	江苏大学	2007-04-01	硕士	4	79
664	基于可复用技术的敏捷开发流程研究	贾宁	计算机科学	2015-06-15	期刊	1	21
665	敏捷制造与精益生产管理下的工艺规划与管理	曹磊	机械制造与自动化	2009-08-20	期刊	8	430
666	敏捷开发:极限编程在管理信息系统开发中的实践探讨	邓靖颖	计算机工程	2004-12-20	期刊	31	468
667	嵌入式Linux软件构建工具的设计与实现	郭春荣	中国科学院大学(工程管理与信息技术学院)	2015-08-01	硕士	1	59
668	软件变更触发的回归测试研究	刘翔	北京邮电大学	2014-01-05	硕士	0	23
669	网格资源负载管理系统软件测试方法研究	易小平	天津理工大学	2008-12-01	硕士	1	79
670	软件过程与质量焦点的分析	谢安俊	温州大学学报(自然科学版)	2007-08-25	期刊	0	50
671	基于SaaS模式的软件测试用例库管理系统研究和实现	叶瑞婕	中山大学	2012-06-30	硕士	0	49
672	基于SharePoint的中小型软件企业项目管理系统的设计与实现	彭光	电子科技大学	2010-03-01	硕士	4	276
673	基于Excel服务器的敏捷业务环境整合框架研究	彭波	吉林大学	2006-04-18	硕士	2	162
674	敏捷服务工程标准(英文)	Helmut Aschbacher	计算机系统应用	2009-06-15	期刊	0	26
675	软件企业治理评价及其实证研究	张运生	湖南大学	2006-03-01	博士	0	323
676	CY公司度量体系研究	颜洁珊	华南理工大学	2012-10-01	硕士	0	34
677	潍坊市政府采购招投标系统的设计与实现	石辉	山东大学	2010-10-10	硕士	2	87
678	高密市IT资产管理系统的设计与实现	李铭	山东大学	2010-10-10	硕士	0	91
679	潍坊市引智管理系统的设计与实现	刘涛	山东大学	2011-12-10	硕士	0	23
680	药品研发项目申报与管理系统的设计与实现	彭辉	山东大学	2010-04-10	硕士	3	166
681	基于ROR框架研究与应用	刘耿	武汉理工大学	2010-04-01	硕士	8	103
682	SD-WAN提升企业敏捷度	顾玮	软件和集成电路	2016-01-05	期刊		18
683	博采众言,问道敏捷 ThoughtWorks召开Open House 2012互动专场		计算机与网络	2012-09-12	期刊	0	2
684	基于软件无线电的数字接收机	李浩	电子科技大学	2013-04-12	硕士	2	717
685	面向敏捷制造的工艺信息化集成平台研究与实践	贾晓亮	制造业与未来中国——2002年中国机械工程学会年会论文集	2002-12-01	中国会议	1	30
686	软件产品大规模定制及演化的一种新模型	姬景刚	计算机工程与设计	2006-03-16	期刊	4	114
687	基于领域驱动设计的软件开发	王忠	软件导刊	2008-02-29	期刊	19	270
688	基于精益生产思想的手机软件快速开发过程	左荣华	上海交通大学	2013-01-27	硕士	1	196
689	汽车电子系统中基于模型驱动的嵌入式软件设计研究	王伟	同济大学	2007-03-01	硕士	2	264
690	中小软件企业实施战略联盟研究	吉宏伟	四川大学	2003-06-30	硕士	5	334
691	面向对象软件功能测试的自动化方法研究	肖马丹	华南理工大学	2010-11-01	硕士	2	104
692	面向服务的语义模型驱动企业应用软件开发方法及关键技术研究	吴明晖	浙江大学	2011-04-01	博士	2	332
693	基于虚拟化技术的应用敏捷部署系统方案及演示实现	胡驰坤	北京邮电大学	2015-01-05	硕士	0	18
694	软件过程在实训教学中的应用研究	柯晓昱	湖南大学	2011-04-20	硕士	0	69
695	面向服务体系架构软件平台及其应用	罗革新	石油工业计算机应用	2012-03-20	期刊	3	72
696	敏捷在实践	本刊编辑部	程序员	2010-10-01	期刊	0	
697	网络式软件的语义过程模型及其验证技术研究	龚平	武汉大学	2009-04-01	博士	0	73
698	面向服务的搭建式软件开发技术研究	迟文学	中国地质大学（北京）	2008-05-01	博士	24	949
699	基于Erlang的分布式并行测试系统研究与实现	严铖锴	东南大学	2015-10-24	硕士	0	14
700	基于构件的煤矿安全生产信息管理系统设计与实现	常聚川	西安工程大学	2013-06-02	硕士	0	37
701	利用软件在线升级的攻击	彭先觉	通信技术	2015-10-10	期刊		1
702	软件工程四十年 软件工程的不惑之年	本刊编辑部	程序员	2008-09-01	期刊	0	262
703	基于逆向工程的涡轮导向器敏捷化设计与制造	蔡玉俊	锻压技术	2004-08-25	期刊	1	78
704	持续集成在现代企业软件开发中的研究与实现	徐萌	中国海洋大学	2013-05-24	硕士	1	129
705	基于风险控制的软件项目管理系统的原型开发	付凯	华中科技大学	2011-01-01	硕士	1	97
706	超短波电台通用自动测试系统软件平台的设计与实现	杨远秋	北京化工大学	2012-05-31	硕士	0	154
707	纯软件开放式数控系统的研究及其在加工中心上的应用	李寅	厦门大学	2009-05-01	硕士	13	256
708	广泛应用敏捷开发的分析与研究	王蕾	硅谷	2014-01-23	期刊	0	33
709	上海—新加坡ICT产业合作交流中心系列活动之——行业经验分享:2014敏捷开发研讨会	本刊讯	软件产业与工程	2014-09-10	期刊	0	9
710	基于Trustie资源库的导航软件构件管理	杨玉荣	计算技术与自动化	2010-09-15	期刊	0	22
711	基于串口通信的工控组态软件系统的设计与实现	聂聪	华中科技大学	2012-05-01	硕士	5	315
712	持续集成在现代软件开发中的应用与研究	徐仕成	中南大学	2007-05-01	硕士	15	376
713	中小型软件项目的一种过程管理模型	赵彦锋	现代电子技术	2008-10-15	期刊	0	67
714	基于持续集成的自动化测试系统构建	桂婷婷	南京大学	2013-05-01	硕士	0	68
715	基于智能手机的奥运英语学习软件的研究与开发	陶丽	四川师范大学	2008-04-03	硕士	11	627
716	面向大规模定制的软件开发模式	操云甫	计算机研究与发展	2002-05-15	期刊	57	314
717	中国联通IT软件自动测试设计与实现	詹纯菲	北京邮电大学	2011-12-07	硕士	0	44
718	数控铣削仿真及传输软件的开发	詹穹	华中科技大学	2009-06-30	硕士	0	53
719	高级急救模拟人系统的开发	张春永	贵州大学	2008-05-01	硕士	1	113
720	基于MDA的嵌入式软件代码生成器设计与实现	由志远	西安电子科技大学	2010-03-01	硕士	6	102
721	小团队结对编程实践研究和重构	钟扬	计算机技术与发展	2007-11-10	期刊	14	108
722	基于Scrum的项目管理系统开发与应用	袁航	电子科技大学	2013-09-15	硕士	0	76
723	敏捷开发团队生产率度量方法的应用	江天	河南科技	2013-01-05	期刊	0	53
724	持续集成在某公司云平台系统开发中的研究和应用	王英杰	中国海洋大学	2014-11-30	硕士	0	21
725	石油行业能效管理系统测试过程研究	王静兰	兰州理工大学	2013-05-27	硕士	0	25
726	基于ASP.NET MVC和实体框架的软件项目管理平台	林乐逸	上海交通大学	2012-05-01	硕士	10	2476
727	面向业务流程的管理软件平台的研究与应用	陈建国	计算机科学	2006-01-25	期刊	4	187
728	基于DSL的自动化任务执行和管理工具的设计与实现	闫峰	吉林大学	2012-06-01	硕士	1	50
729	多智能体架构的企业协同生产调度研究	李剑	东南大学	2005-03-25	硕士	4	271
730	大炸高频率捷变无线电引信的研究	杨建伟	国防科技大学学报	2005-06-25	期刊	3	92
731	制造网格资源共享的关键技术及其应用研究	唐兵	武汉理工大学	2010-04-01	博士	1	475
732	基于QTP的软件回归测试自动化框架的开发与应用	赵宁	上海交通大学	2009-02-01	硕士	12	261
733	面向供应链管理的ERP模型与实施技术及其在电气设备制造行业动态联盟中的应用	蒋玉明	四川大学	2001-03-20	博士	6	1396
734	基于Silverlight的软件许可管理系统设计与实现	李靖南	北京邮电大学	2012-03-01	硕士	1	85
735	基于化工企业特点的ERP导入策略探讨	王罗强	湘潭大学	2002-12-01	硕士	3	607
736	敏捷开发中原则与过程的分析与研究	张孟	科技传播	2013-01-23	期刊	3	147
737	论敏捷开发中的团队建设	任思迷	计算机光盘软件与应用	2013-01-15	期刊	2	66
738	基于SCRUM的大型软件开发模型的研究	孙开翠	电脑知识与技术	2013-05-05	期刊	6	76
739	敏捷教学方法在计算机硬件类课程中的探讨	李媛媛	吉林广播电视大学学报	2012-02-15	期刊	1	78
740	Visual Studio在不同时区中的敏捷开发	qc	网络与信息	2010-11-09	期刊	0	38
741	增量式软件产品线关键技术研究	蒋涛	浙江大学	2009-06-01	博士	7	301
742	基于模板技术的J2EE应用代码自动化生成工具的设计与开发	马春波	复旦大学	2009-09-20	硕士	3	58
743	基于程序切片的数据库变更影响分析系统的设计与实现	苏瑞	北京邮电大学	2011-01-10	硕士	0	33
744	基于.NET的构件化信息系统开发研究和实践	张卫国	中国石油大学	2008-10-01	硕士	0	165
745	基于SOA架构的软件开发研究与应用	黄霞	武汉理工大学	2008-10-01	硕士	29	885
746	敏捷业务的本质——CSDN＆《程序员》“建立敏捷业务”研讨会专题报道	常政	程序员	2007-08-01	期刊	0	21
747	操作系统灵活内核技术	杜永文	计算机工程与设计	2007-08-08	期刊	2	47
748	敏捷是另一颗银弹吗?	吴穹	程序员	2008-08-01	期刊	0	22
749	基于双频比相的频率捷变无线电引信的研究	杨建伟	弹箭与制导学报	2005-05-15	期刊	0	42
750	新一代运营系统与软件NGOSS若干关键问题研究	张磊	兰州大学	2007-04-01	博士	5	667
751	基于GB/T16260质量模型的SOA服务质量模型的研究	蔡东容	西南大学	2015-04-15	硕士	0	3
752	基于Scrum的项目管理过程优化研究与实现	杨韶伟	华南理工大学	2013-11-01	硕士	0	119
753	中小型企业ERP软件过程研究	宋晓明	黑龙江科技信息	2015-12-15	期刊		37
754	敏捷开发下的重构技术	白玲	中小企业管理与科技(中旬刊)	2015-04-15	期刊		12
755	软件开发教学试验平台设计的研究	费宁	科技资讯	2013-03-23	期刊	0	12
756	面向服务体系架构软件平台及其应用	罗革新	信息技术	2012-02-25	期刊	8	69
757	敏捷开发正走向成熟	崔立元	软件世界	2009-07-05	期刊	1	5
758	分享与传播:敏捷中国2010	高松	程序员	2010-11-01	期刊	0	4
759	本立而道生——追溯敏捷开发最佳实践之源	莫映	程序员	2007-08-01	期刊	3	98
760	软件工程方法述评	尹锋	长沙大学学报	2005-10-30	期刊	4	411
761	网络环境下计算机辅助教学软件对小学生记忆英语单词效果的研究	雷燚	内蒙古师范大学	2007-06-05	硕士	3	715
762	敏捷物流的关键:信息流(英文)	李娟	Proceedings of the 4th International Conference on Material Handling & Logistics Systems	2002-11-01	国际会议	0	60
763	基于整合框架的OSGi分布式扩展机制研究	刘肖宇	云南大学	2011-05-01	硕士	0	88
764	PSDC系统的设计与开发	曹航瑞	中国地质大学（北京）	2010-05-01	硕士	0	10
765	Scrum在高职软件技术专业实践教学中的应用探索	符保龙	高教论坛	2013-05-20	期刊	0	28
766	风力发电机组设计软件架构设计	王承辉	烟台职业学院学报	2009-06-18	期刊	0	94
767	有效利用XP解决大型软件项目中的需求变更问题	毛明志	现代计算机(专业版)	2005-03-30	期刊	1	95
768	昆明市五华区电子政务系统设计与实现	庄研	电子科技大学	2014-09-01	硕士	0	5
769	基于iOS平台的图片标注与分享系统	童劲宏	华南理工大学	2014-12-03	硕士	0	79
770	基于安卓平台的事件日历系统的设计与实现	蒋亦奇	南京大学	2013-05-01	硕士	0	91
771	用户需求驱动的代码自动生成技术研究与应用	钱斌	华东理工大学	2012-12-28	硕士	0	161
772	基于.NET环境测试驱动开发研究与应用	侯典荟	大连理工大学	2006-12-10	硕士	1	204
773	混沌学与协同学在我国制造业产业组织的应用	徐浩鸣	哈尔滨工程大学	2002-10-08	博士	35	1642
774	基于SOA的矿山建设管理系统研究与实现	韩建	河北工程大学	2010-05-01	硕士	0	66
775	极限编程模式在项目开发中的分析研究	魏诚	上海交通大学	2007-05-09	硕士	4	190
776	混沌跳频通信信号预测与跟踪系统设计	邱霞	电子科技大学	2013-09-01	硕士	0	75
777	家族式汉字教学系统的设计与实现	程继洪	山东大学	2008-04-15	硕士	1	187
778	分布式系统测试模型与框架的研究与应用	何腾蛟	电子科技大学	2009-04-01	硕士	20	641
779	基于高校教务管理系统的极限编程在测试阶段的应用和研究	邹珺	科技广场	2008-10-01	期刊	1	68
780	CSTC-BugManager-基于B/S结构的故障管理工具实现	钱茛南	山东大学	2009-04-10	硕士	0	22
781	基于SSH整合框架的网络办公自动化系统的研究与构建	徐敬	天津大学	2009-01-01	硕士	2	132
782	需求预测与库存优化:敏捷供应链信息化建设的关键——访SAS中国区首席咨询顾问李波	喜崇彬	物流技术与应用	2014-12-10	期刊		37
783	IFS:互联网+下的敏捷商业路	赵艳秋	IT经理世界	2015-07-20	期刊		10
784	软件复用技术课程教学改革	吴春雷	计算机教育	2013-04-10	期刊	0	41
785	生产力、商业价值和敏捷	金明	程序员	2009-02-01	期刊	0	25
786	要OA,更要敏捷OA	张和斌	中国计算机用户	2006-10-16	期刊	0	13
787	拥抱变化敏捷设计从理论到实践	温昱	程序员	2004-11-15	期刊	1	30
788	基于DICOM协议的远程医疗软件系统的设计与实现	胡远	北方工业大学	2008-05-26	硕士	1	297
789	软件定义网络中的控制器研究综述	蔡文涛	数学的实践与认识	2016-09-08	期刊		36
790	基于软件无线电的通信信号测试平台设计与实现	文延东	计算机工程与科学	2016-09-15	期刊		42
791	适应两级分布式智能调度控制的变电站高级应用软件	孙宏斌	电力系统自动化	2015-01-10	期刊		199
792	随机捷变频雷达抗干扰性能分析与仿真	杨春山	空军雷达学院学报	2011-12-15	期刊	1	111
793	极限编程在雷达仿真软件开发中的应用	姜华	现代雷达	2007-05-15	期刊	1	90
794	基于对象的软件代理的设计和实现	段永强	计算机工程	2000-05-20	期刊	9	48
795	基于用户需求获取与转化的交互设计研究	王晓薇	湖北工业大学	2014-04-01	硕士	1	251
796	面向Android应用的分布式自动化测试系统设计及实现	潘大鹏	中国科学院大学(工程管理与信息技术学院)	2013-10-01	硕士	1	242
797	Django技术在软件开发中的应用	马洁	湖南农机	2013-03-15	期刊	2	69
798	AB公司中国市场竞争战略研究	徐延旭	北京交通大学	2014-06-01	硕士	0	45
799	基于SOA的模型驱动快速开发架构及应用研究	文春艳	中南大学	2010-06-30	硕士	0	190
800	基于组件技术的车间计划调度系统研究	谢规良	西北工业大学	2003-03-01	博士	14	742
801	基于企业模型和组件技术构建柔性ERP系统	李正华	山东大学	2006-03-28	硕士	3	225
802	基于.net的制造业企业物资管理信息系统的设计与实现	刘晓宇	电子科技大学	2014-03-25	硕士	0	16
803	生产计划管理系统的设计与实施	别勇军	南京理工大学	2014-10-01	硕士	0	68
804	四川和益商贸有限公司协同办公管理系统的设计与实现	徐志海	电子科技大学	2014-11-25	硕士	0	2
805	知识管理与Scrum在移动应用团队中的应用研究	陈有烨	复旦大学	2014-03-16	硕士	0	29
806	云环境下动态模块化的企业级应用框架研究	陈亚伟	大连海事大学	2011-06-01	硕士	0	164
807	地理空间坐标参考系融合引擎及实践	杨培	解放军信息工程大学	2006-04-19	硕士	10	474
808	基于SOA的CAS前端研究与实现	周江	电子科技大学	2006-11-01	硕士	0	131
809	先进制造系统信息集成技术综述	郭于明	组合机床与自动化加工技术	2006-04-20	期刊	7	566
810	面向业务流程重组的生产管理系统快速重构及其关键技术研究	吉卫喜	南京航空航天大学	2002-05-01	博士	18	1245
811	敏捷开发方法在嵌入式课程教学改革中的应用	张月	南京广播电视大学学报	2012-06-20	期刊	1	51
812	基于Scrum方法的敏捷项目管理	袁荃	当代经济	2010-01-23	期刊	14	318
813	解读敏捷需求分析五大关键因素	付江	程序员	2010-07-01	期刊	1	
814	学生管理信息系统的敏捷开发	李白桦	大连铁道学院学报	2006-12-30	期刊	5	267
815	敏捷到底是什么?	Ivar Jacobson	程序员	2007-04-01	期刊	1	74
816	寻找敏捷与规范的平衡点	王诗宇	软件世界	2007-05-20	期刊	0	41
817	我们走在“敏捷”大路上	胡长城	程序员	2007-08-01	期刊	0	19
818	2MCL压缩机3D敏捷设计系统	郭九梅	CAD/CAM与制造业信息化	2007-07-15	期刊	0	29
819	Jazz——开放的集成软件过程管理平台	刘金雨	程序员	2008-07-01	期刊	0	67
820	金城集团的信息化进程——利于电子商务手段打造敏捷供应链		电子商务	2008-08-15	期刊	0	92
821	分布式并行控制自动化测试平台的设计与实现	彭湖	电子科技大学	2012-04-09	硕士	2	163
822	元数据驱动的持久层快速重构研究	齐冀	合肥工业大学	2011-04-01	硕士	0	29
823	管理信息系统的柔性设计	常红	大连海事大学	2003-02-01	硕士	0	210
824	一种能源管理系统软件设计方法探讨	古雄文	工业控制计算机	2013-09-25	期刊	0	48
825	面向服务的软件架构SOA及其支撑技术的研究	陈启祥	湖北工业大学学报	2005-08-28	期刊	94	707
826	软件服务的行为一致性分析及原型系统实现	张文嘉	南京理工大学	2013-12-01	硕士	0	46
827	面向服务计算的若干关键技术研究	李磊	中国科学技术大学	2008-04-01	博士	19	1395
828	基于领域驱动的热机计算数据管理系统的分析与实现	姚从海	武汉理工大学	2014-04-01	硕士	0	11
829	基于SOA凭证审批系统的研究与实现	朱存仁	上海交通大学	2011-12-01	硕士	0	50
830	领域驱动设计在航务海事系统中的应用研究	张金松	大连海事大学	2010-05-01	硕士	8	117
831	基于领域驱动设计的物流平台系统实现	丁涛	电子科技大学	2010-03-01	硕士	5	188
832	面向服务的协同制造执行系统集成与重构技术研究	李亚白	南京航空航天大学	2007-01-01	博士	32	1451
833	基于J2EE的办公自动化系统的研究及实现	马燕丽	电子科技大学	2011-10-01	硕士	0	67
834	基于GIS/GPS的军队车辆快速响应调度系统研究	饶宇辉	广东工业大学	2012-05-01	硕士	0	129
835	“质量追溯信息管理系统”的设计和实现	李超	山东大学	2007-04-20	硕士	10	645
836	Web自动化测试架构设计与实现	李滔俊	电脑知识与技术	2010-08-05	期刊	6	179
837	基于SOA架构的企业应用平台研究与开发	刘涛	长春工业大学	2010-03-01	硕士	6	217
838	网络化制造环境下供应链管理及相关技术的研究	王贵和	东北大学	2007-12-01	博士	1	425
839	ERP产品的批量定制研究	黄作明	南京理工大学	2006-08-01	博士	8	1075
840	变推力轴线无人机飞行控制技术研究	黄国勇	南京航空航天大学	2009-09-01	博士	9	583
841	新环境下的信息系统安全开发与测试	李锐	计算机安全	2012-10-15	期刊	0	35
842	基于mySAP的企业质量管理流程设计与分析	董立	上海交通大学	2012-07-01	硕士	0	13
843	校园安防系统的设计与实现	张勇	华南理工大学	2012-05-01	硕士	3	624
844	网页界面交互设计模式的标准化研究	庄多多	南京航空航天大学	2012-03-01	硕士	2	618
