940	软件工程方法在井筒地质建模中的应用	韩继勇	内蒙古石油化工	2008-07-15	期刊	0	65	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=NMSH200813011&DbName=CJFD0608&DbCode=CJFQ
941	基于SWEBOK的软件工程知识分类模型及算法	赫建营	系统仿真学报	2008-09-05	期刊	5	181	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XTFZ200817008&DbName=CJFD0608&DbCode=CJFQ
942	软件工程专业人才培养的研究与实践	宋海玉	大连民族学院学报	2008-09-15	期刊	14	211	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DLMY200805030&DbName=CJFD0608&DbCode=CJFQ
943	第五届中国软件工程大会		电脑知识与技术	2008-09-15	期刊	0	22	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DNZS200826103&DbName=CJFD0608&DbCode=CJFQ
944	从《软件工程》教学和实践探提高学生动手能力之捷径	俞飞	电脑知识与技术	2008-09-25	期刊	0	57	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DNZS200827071&DbName=CJFD0608&DbCode=CJFQ
945	第五届中国软件工程大会		电脑知识与技术	2008-09-25	期刊	1	25	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DNZS200827109&DbName=CJFD0608&DbCode=CJFQ
946	“GIS软件工程”课程的多元教学法探讨	马林兵	高教论坛	2008-10-20	期刊	5	157	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=GGJY200805007&DbName=CJFD0608&DbCode=CJFQ
947	软件工程教育的三个职业视角	李晓华	河北软件职业技术学院学报	2008-09-15	期刊	1	74	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HBZG200803011&DbName=CJFD0608&DbCode=CJFQ
948	浅论面向Agent软件工程	徐一鸣	科技信息	2008-10-01	期刊	0	129	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=KJXX200828040&DbName=CJFD0608&DbCode=CJFQ
949	《软件工程》的自适应模块化实验研究	夏小娜	沈阳师范大学学报(自然科学版)	2008-10-15	期刊	4	52	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=SYSX200804015&DbName=CJFD0608&DbCode=CJFQ
950	基于“项目混合团队”软件工程课程体系的探索	王艳军	光盘技术	2008-09-08	期刊	1	54	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=GPFJ200809006&DbName=CJFD0608&DbCode=CJFQ
951	基于产品线N-生命周期模型的集成化软件工程环境研究	董剑利	计算机工程与科学	2008-10-15	期刊	2	83	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JSJK200810047&DbName=CJFD0608&DbCode=CJFQ
952	面向Agent的软件工程方法学	兰天	电脑知识与技术	2008-10-15	期刊	2	142	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DNZS200829084&DbName=CJFD0608&DbCode=CJFQ
953	以服务为导向的软件工程研究生培养模式	刘仁硕	电脑编程技巧与维护	2008-08-18	期刊	1	86	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DNBC200813037&DbName=CJFD0608&DbCode=CJFQ
954	软件工程技术在卫星故障诊断系统中的应用	孙振明	哈尔滨工业大学学报	2003-07-30	期刊	1	167	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HEBX200307004&DbName=CJFD0305&DbCode=CJFQ
955	净室软件工程在CMM中的应用技术研究	勉玉静	计算机工程	2003-03-05	期刊	5	122	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JSJC200305032&DbName=CJFD0305&DbCode=CJFQ
956	净室软件工程中的关键技术研究	张志斌	计算机应用研究	2003-02-28	期刊	9	133	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JSYJ200302006&DbName=CJFD0305&DbCode=CJFQ
957	用Internet软件工程方法开发通用信息发布平台	赵鹏	武汉理工大学学报(交通科学与工程版)	2003-06-30	期刊	10	75	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JTKJ200303039&DbName=CJFD0305&DbCode=CJFQ
958	敏捷方法:软件工程的新方法	刘鹏辉	宝鸡文理学院学报(自然科学版)	2003-12-30	期刊	13	280	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=BJWX200304020&DbName=CJFD0305&DbCode=CJFQ
959	软件工程标准与软件企业文化的提升——浅谈面向对象建模技术标准	王立福	信息技术与标准化	2003-04-20	期刊	13	126	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DZBZ200304014&DbName=CJFD0305&DbCode=CJFQ
960	理论与实践相结合——《软件工程》教学浅探	张为	广州大学学报(自然科学版)	2003-11-30	期刊	6	194	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=GUDZ200305024&DbName=CJFD0305&DbCode=CJFQ
961	基于软件工程的个性化网上教学系统开发研究	夏锋	工业控制计算机	2003-02-20	期刊	7	81	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=GYKJ200301010&DbName=CJFD0305&DbCode=CJFQ
962	面向对象的软件工程方法——统一软件过程	王华胜	河北省科学院学报	2003-05-15	期刊	13	207	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HBKX200302008&DbName=CJFD0305&DbCode=CJFQ
963	面向Agent的软件工程复用技术	刘志华	河北理工学院学报	2003-08-30	期刊	1	55	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HBLG200303012&DbName=CJFD0305&DbCode=CJFQ
964	以小组合作学习模式进行软件工程教学	舒兰英	四川师范学院学报(自然科学版)	2003-03-30	期刊	13	121	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=IGNE200301037&DbName=CJFD0305&DbCode=CJFQ
965	软件工程在电厂DCS改造中的应用	郝欣	东北电力技术	2003-04-30	期刊	3	26	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JISU200303015&DbName=CJFD0305&DbCode=CJFQ
966	论软件工程中的过程管理	周慧	交通与计算机	2003-02-28	期刊	1	90	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JTJS200301004&DbName=CJFD0305&DbCode=CJFQ
967	面向对象的软件工程与UML	郭小荟	彭城职业大学学报	2003-04-30	期刊	9	175	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=PCZD200302006&DbName=CJFD0305&DbCode=CJFQ
968	基于组件技术概念的软件工程	孔梦荣	水利电力机械	2003-08-15	期刊	12	99	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=SLDL200304016&DbName=CJFD0305&DbCode=CJFQ
969	基于面向对象软件工程方法的CAI开发与实现	丘威	上饶师范学院学报(自然科学版)	2003-06-28	期刊	7	77	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=SRSX200303016&DbName=CJFD0305&DbCode=CJFQ
970	开放源码中的软件工程策略	骆耀祖	韶关学院学报(自然科学版)	2003-09-30	期刊	3	78	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=SSCG200309008&DbName=CJFD0305&DbCode=CJFQ
971	基于Z语言的软件工程形式化研究	朱俊武	武汉船舶职业技术学院学报	2003-12-25	期刊	3	277	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WHCB200304005&DbName=CJFD0305&DbCode=CJFQ
972	软件工程在网络课件开发过程中的应用	孙立群	微机发展	2003-12-10	期刊	1	63	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WJFZ200312029&DbName=CJFD0305&DbCode=CJFQ
973	软件工程过程参照模型及其应用	廖力	西安邮电学院学报	2003-03-30	期刊	1	87	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XAYD200301010&DbName=CJFD0305&DbCode=CJFQ
974	软件工程中引进监理机制	付剑晶	现代情报	2003-10-25	期刊	0	56	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XDQB200310061&DbName=CJFD0305&DbCode=CJFQ
975	现代软件工程与UML关系概述	张怡芳	浙江万里学院学报	2003-08-30	期刊	4	339	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZJWL200304015&DbName=CJFD0305&DbCode=CJFQ
976	软件工程过程管理及应用实现	简浩	中南民族大学学报(自然科学版)	2003-03-30	期刊	11	205	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZNZK200301019&DbName=CJFD0305&DbCode=CJFQ
977	协同软件工程概述	梁路	计算机集成制造系统-CIMS	2003-12-30	期刊	7	328	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JSJJ2003S1001&DbName=CJFD0305&DbCode=CJFQ
978	关于软件工程专业学术建设的几点设想	杨锡平	海淀走读大学学报	2003-09-20	期刊	1	90	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HDZD200303006&DbName=CJFD0305&DbCode=CJFQ
979	软件工程中的系统思想	朱向华	苏州市职业大学学报	2003-11-15	期刊	1	172	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=SZSZ200304033&DbName=CJFD0305&DbCode=CJFQ
980	软件工程监理质量度量模型探讨	张凯	武汉理工大学学报(信息与管理工程版)	2003-12-28	期刊	2	110	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WHQC200306013&DbName=CJFD0305&DbCode=CJFQ
981	面向对象的软件工程的研究与应用	蔡卫东	彭城职业大学学报	2003-10-30	期刊	2	97	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=PCZD200305029&DbName=CJFD0305&DbCode=CJFQ
982	恒线速卷绕控制技术及其软件工程方法的应用	魏建	上海工程技术大学学报	2003-12-30	期刊	6	54	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=SGCJ200304000&DbName=CJFD0305&DbCode=CJFQ
983	关于《软件工程》课程教学中条件覆盖方法的讨论	陈莉莹	现代计算机(专业版)	2003-12-30	期刊	0	64	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XDJS200312014&DbName=CJFD0305&DbCode=CJFQ
984	高可信软件工程技术	陈火旺	电子学报	2003-12-30	期刊	257	2589	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DZXU2003S1000&DbName=CJFD0305&DbCode=CJFQ
985	软件工程多方面受益于知识工程	潘洪军	通化师范学院学报	2003-04-15	期刊	2	74	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=THSF200302010&DbName=CJFD0305&DbCode=CJFQ
986	浅谈软件工程和软件过程改进	鱼小刚	石油工业计算机应用	2003-03-20	期刊	2	59	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=SYGS200301007&DbName=CJFD0305&DbCode=CJFQ
987	软件工程中的几个热点问题	余金山	华侨大学学报(自然科学版)	2004-01-20	期刊	14	527	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HQDB200401001&DbName=CJFD0305&DbCode=CJFQ
988	动态规划算法在软件工程管理中的应用	方木云	微机发展	2004-01-10	期刊	4	200	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WJFZ200401011&DbName=CJFD0305&DbCode=CJFQ
989	一种改进的软件工程需求建模框架	周慧华	微机发展	2004-02-10	期刊	8	120	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WJFZ200402026&DbName=CJFD0305&DbCode=CJFQ
990	基于组件的软件工程(CBSE)研究	冯健文	江西师范大学学报(自然科学版)	2004-02-29	期刊	17	241	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=CAPE200401008&DbName=CJFD0305&DbCode=CJFQ
991	面向Agent的软件工程方法学	李蛟	微处理机	2004-02-29	期刊	13	186	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WCLJ200401000&DbName=CJFD0305&DbCode=CJFQ
992	谈软件工程中软件测试的重要性及方法	王秀	天津成人高等学校联合学报	2004-03-25	期刊	16	440	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=TCGL200402024&DbName=CJFD0305&DbCode=CJFQ
993	Human Factors Analysis in Software Engineering		Wuhan University Journal of Natural Sciences	2004-02-29	期刊	0	91	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WHDZ200401003&DbName=CJFD0305&DbCode=CJFQ
994	待定法与软件工程相结合在C语言程序设计教学中的应用	姚青山	河南教育学院学报(自然科学版)	2004-03-30	期刊	2	35	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HLKB200401031&DbName=CJFD0305&DbCode=CJFQ
995	软件工程过程RUP研究	惠建华	微机发展	2004-04-10	期刊	11	248	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WJFZ200404021&DbName=CJFD0305&DbCode=CJFQ
996	基于智能体的软件工程在应用中的特点	武海鹰	现代电子技术	2004-05-01	期刊	1	73	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XDDJ200409017&DbName=CJFD0305&DbCode=CJFQ
997	软件工程方法在分子体系计算软件开发中的应用	甘正宁	长沙电力学院学报(自然科学版)	2004-06-25	期刊	0	34	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=CSDL200402003&DbName=CJFD0305&DbCode=CJFQ
998	一种改进的软件工程需求建模框架	郑明辉	计算机与现代化	2004-07-30	期刊	3	108	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYXH200407009&DbName=CJFD0305&DbCode=CJFQ
999	软件工程课程模块化教学改革的实践与思考	孙知信	南京邮电学院学报(社会科学版)	2004-06-30	期刊	21	367	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=LYXB200402009&DbName=CJFD0305&DbCode=CJFQ
1000	基于软件工程的电厂热力系统组态软件开发	张新铭	计算机工程与应用	2004-07-01	期刊	12	116	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JSGG200419068&DbName=CJFD0305&DbCode=CJFQ
1001	软件工程中“Philippe”现象的分析	李永建	计算机工程与应用	2004-07-21	期刊	29	100	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JSGG200421016&DbName=CJFD0305&DbCode=CJFQ
1002	基于软件工程的拉深模CAD系统的研究	李云江	机械科学与技术	2004-06-30	期刊	1	41	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JXKX200406029&DbName=CJFD0305&DbCode=CJFQ
1003	软件工程管理方法与实践	郝滨滨	舰船电子工程	2004-08-20	期刊	9	257	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JCGC200404009&DbName=CJFD0305&DbCode=CJFQ
1004	基于软件工程的网络课件开发研究与实践	龚玉清	远程教育杂志	2004-08-25	期刊	8	162	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=YCJY200404014&DbName=CJFD0305&DbCode=CJFQ
1005	软件工程在武器装备软件开发质量控制中的应用	李晖	船电技术	2004-08-15	期刊	3	131	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=CDJI200404011&DbName=CJFD0305&DbCode=CJFQ
1006	未雨绸缪——净室软件工程技术	何胜	阜阳师范学院学报(自然科学版)	2004-03-30	期刊	2	79	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=FYSZ200401011&DbName=CJFD0305&DbCode=CJFQ
1007	软件工程管理技术在中小软件开发企业的应用研究	郑巍	计算机应用研究	2004-11-28	期刊	8	185	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JSYJ200411038&DbName=CJFD0305&DbCode=CJFQ
1008	软件工程方法在机械设计中的应用	王钧民	农机化研究	2004-08-30	期刊	1	131	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=NJYJ20040402C&DbName=CJFD0305&DbCode=CJFQ
1009	面向Agent软件工程技术研究	辛东东	现代计算机(专业版)	2004-05-30	期刊	3	204	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XDJS200405006&DbName=CJFD0305&DbCode=CJFQ
1010	软件工程监理的一般流程与监理要点	吕晓峰	现代计算机(专业版)	2004-06-30	期刊	4	121	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XDJS200406012&DbName=CJFD0305&DbCode=CJFQ
1011	软件工程监理中多目标计划优化决策的探讨	刘宏志	北京工商大学学报(自然科学版)	2004-12-05	期刊	2	118	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=BQGB200406010&DbName=CJFD0305&DbCode=CJFQ
1012	面向对象软件工程的UML方法	郭咏梅	晋东南师范专科学校学报	2004-10-15	期刊	15	270	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JDNS200405010&DbName=CJFD0305&DbCode=CJFQ
1013	浅谈网络环境下企业MIS开发中的软件工程思想	李文炬	农业网络信息	2004-11-26	期刊	2	82	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JSJN200411007&DbName=CJFD0305&DbCode=CJFQ
1014	基于软件工程基本原理的电子商务网站建设	夏璇	南昌航空工业学院学报(自然科学版)	2004-08-30	期刊	3	158	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=NCHK200403020&DbName=CJFD0305&DbCode=CJFQ
1015	JAVA教学中软件工程思想的培养	王琳	海淀走读大学学报	2004-12-20	期刊	3	132	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HDZD200404024&DbName=CJFD0305&DbCode=CJFQ
1016	计算机辅助软件工程与构件库的集成研究	刘辉	计算机应用与软件	2004-12-12	期刊	1	125	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYRJ200412002&DbName=CJFD0305&DbCode=CJFQ
1017	大力推广软件工程中的复用技术	赵彬	信息与电子工程	2004-09-30	期刊	4	61	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XXYD20040300J&DbName=CJFD0305&DbCode=CJFQ
1018	“软件工程”课程教学改革初探	尹锋	长沙大学学报	2004-12-25	期刊	28	252	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=CSDX200404023&DbName=CJFD0305&DbCode=CJFQ
1019	软件工程中的体系结构设计	寻大勇	湖南工程学院学报(自然科学版)	2004-12-25	期刊	5	191	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=GCHZ200404017&DbName=CJFD0305&DbCode=CJFQ
1020	一种用于软件工程协作的多Agent体系结构	王艳	中原工学院学报	2004-10-30	期刊	1	77	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZZZA200405013&DbName=CJFD0305&DbCode=CJFQ
1021	基于软件工程思想方法的CAI课件开发	夏璇	南昌航空工业学院学报(自然科学版)	2004-11-30	期刊	6	104	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=NCHK200404019&DbName=CJFD0305&DbCode=CJFQ
1022	关于软件工程中的软件重构	刘毅	科技广场	2004-09-15	期刊	5	288	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=KJIG200409006&DbName=CJFD0305&DbCode=CJFQ
1023	《软件工程》课程教学探讨	杨波	科技广场	2004-09-15	期刊	6	109	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=KJIG200409007&DbName=CJFD0305&DbCode=CJFQ
1024	基于软件工程的并联机床控制软件设计分析	宋蕴璞	中国工程机械学报	2004-11-15	期刊	0	62	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=GCHE200404010&DbName=CJFD0305&DbCode=CJFQ
1025	软件工程技术在三大区域管制中心ATC自动化系统运行技术支持中的应用	杨晓嘉	空中交通管理	2004-10-25	期刊	1	35	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=KZJT200405004&DbName=CJFD0305&DbCode=CJFQ
1026	《软件工程》课程结构与实验模式创新的思考	郭磊	实验科学与技术	2004-08-15	期刊	0	76	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=SYKS200404021&DbName=CJFD0305&DbCode=CJFQ
1027	基于小组网络开发环境下的轻型软件工程实践教学研究	聂勤务	实验室研究与探索	2004-08-20	期刊	5	67	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=SYSY200408015&DbName=CJFD0305&DbCode=CJFQ
1028	价值工程与软件工程方法论比较研究	陈洁	价值工程	2005-03-25	期刊	5	104	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JZGC200503017&DbName=CJFD0305&DbCode=CJFQ
1029	软件工程在农业专家系统开发中的应用	杨珺	农机化研究	2005-06-30	期刊	5	223	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=NJYJ200503083&DbName=CJFD0305&DbCode=CJFQ
1030	软件工程管理方法在物流行业CRM系统中的应用	王振华	交通运输系统工程与信息	2005-06-25	期刊	3	196	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=YSXT200503010&DbName=CJFD0305&DbCode=CJFQ
1031	软件工程实习期的设计思考	张云	嘉兴学院学报	2005-05-15	期刊	1	47	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZJJG200503027&DbName=CJFD0305&DbCode=CJFQ
1032	模糊计划评审技术及其在软件工程中的应用	肖磊	广西大学学报(自然科学版)	2005-06-30	期刊	0	116	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=GXKZ200502014&DbName=CJFD0305&DbCode=CJFQ
1033	软件工程方法的演进	姜火文	科技广场	2005-05-18	期刊	10	243	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=KJIG200505034&DbName=CJFD0305&DbCode=CJFQ
1034	安全系统设计方面的软件工程	杨丽华	机械制造与自动化	2005-05-30	期刊	1	108	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZZHD200503029&DbName=CJFD0305&DbCode=CJFQ
1035	ISO9001:2000与软件工程的协调性	陈伟	电子产品可靠性与环境试验	2005-07-08	期刊	0	34	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DZKH200504023&DbName=CJFD0305&DbCode=CJFQ
1036	软件工程项目管理中成本/进度控制的实现	陈伟亚	武汉化工学院学报	2005-08-30	期刊	13	449	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WHHG200504025&DbName=CJFD0305&DbCode=CJFQ
1037	软件工程中恰当方法的使用	林玲	伊犁师范学院学报	2005-09-30	期刊	3	67	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=YJSF200503021&DbName=CJFD0305&DbCode=CJFQ
1038	软件工程专业程序设计类课程的设计	骆斌	吉林大学学报(信息科学版)	2005-12-30	期刊	2	261	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=CCYD2005S2005&DbName=CJFD0305&DbCode=CJFQ
1039	软件工程中对软件使用者的人文关怀	吴健	电脑知识与技术	2005-09-27	期刊	0	63	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DNZS200526003&DbName=CJFD0305&DbCode=CJFQ
1040	GIS软件工程开发中的问题与对策	李炳生	地理空间信息	2005-08-28	期刊	3	618	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DXKJ200504020&DbName=CJFD0305&DbCode=CJFQ
1041	软件工程在小型项目开发中的应用	李辉燕	黄石理工学院学报	2005-08-20	期刊	0	118	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HSGD200504020&DbName=CJFD0305&DbCode=CJFQ
1042	软件工程系列课程考核探索	宋雨	计算机工程	2005-12-30	期刊	4	183	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JSJC2005S1037&DbName=CJFD0305&DbCode=CJFQ
