title	journal_name	year	issue	author	keywords	summary	pdf_filename	article_url
通用数据库文件处理系统的设计和应用	计算机时代	1998	1998年12期	【作者】 李世国 ； 赵朝君 ； 【机构】 无锡轻工大学 ； 无锡轻工大学 214036 ； 214036 ；	数据库 ； FoxPro ； 通用系统 ；	针对目前孤立的数据库管理模式,提出了用数据库文件处理系统实现数据共享的方法,并介绍了系统的结构、功能和系统设计中的关键技术.	1998年12期_通用数据库文件处理系统的设计和应用.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS199812000&dbname=CJFD9498
EXCEL获取外部数据的方法	计算机时代	1998	1998年12期	【作者】 仲丛友 ； 【机构】 天津财经学院会计系 ；	外部数据 ； 应用程序 ； 财务管理 ； 会计数据 ； 取数据 ； ODBC ； 动态数据 ； 选择数据 ； 窗体 ； 驱动程序 ；	<正> 财务管理表格的数据源主要是来源于会计核算数据,而这些会计数据一般又都存放在数据库中,这些数据库文件主要包括Foxbase、Oracle、SQLserver等数据库.EXCEL提供了多种获取外部数据的方法,也就为其编制表格提供了方便.在本文,笔者主要介绍以下两种EXCEL获取外部数据的方	1998年12期_EXCEL获取外部数据的方法.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS199812001&dbname=CJFD9498
IDC网页模板HTX与Java Applet集成开发应用	计算机时代	1998	1998年12期	【作者】 林天 ； 【机构】 琼州大学网络信息中心 ；	Web ； 数据库 ； IDC ； Java ； Applet ；	针对Web与数据库后台连接技术IDC的网页模板HTX无绘图功能的不足,对将Java Applet嵌入HTX中运行的应用技术进行探讨,给出一个在网页上交互绘制曲线图形的应用实例.	1998年12期_IDC网页模板HTX与Java+Applet集成开发应用.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS199812002&dbname=CJFD9498
利用WEB技术改造传统MIS系统的查询界面	计算机时代	1998	1998年12期	【作者】 吴建苗 ； 【机构】 杭州西冷集团公司计算机科 ；	查询界面 ； 应用系统 ； MIS ； WEB技术 ； 关系型数据库 ； 技术改造 ； 应用程序 ； 数据库信息 ； ODBC ； 驱动程序 ；	<正> 传统的MIS系统一般是由关系型数据库和相应的应用程序组成,有相当数量的企事业单位的MIS系统是由分散的相对较小的应用系统组成.对每个业务部门所使用的应用系统来说,系统功能和人机界面都能满足要求,但对单位的决策者和管理者来说,由于每个应用系统有不同的人机界面,使得他们在使用MIS系统时有很多不便之处.现在,由于Internet技术的成熟,可以利用WEB技术来解决这个问题.在In-ternet中,有成千上万个应用系统,而人机界面只有一种,即	1998年12期_利用WEB技术改造传统MIS系统的查询界面.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS199812003&dbname=CJFD9498
通过TCP/IP网络访问MS-DOS应用文件	计算机时代	1998	1998年12期	【作者】 王玉林 ； 【机构】 武汉汽车工业大学 ；	网络访问 ； MS-DOS ； TCP/IP网络 ； 通信软件 ； 开发系统 ； Telnet ； 存取权限 ； 特权状态 ； 网络通信 ； 远程用户 ；	<正> 1 简介有时,非常需要通过网络得到一个特别的MS-DOS文件.一个这样的例子就是一个TRANSPUTER开发系统--包括IBM-PC兼容的TRANSPUTER硬件和相应的软件(TRANSPUTER编译器和IBM-PC TRANSPUTER通信软件).由于该应用不仅应该能够从PC机存取,而且也可从U-NIX工作站以及其他系统存取,所以网络通信应该基于	1998年12期_通过TCP+IP网络访问MS-DOS应用文件.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS199812004&dbname=CJFD9498
Visual Basic 5.0用户界面设计	计算机时代	1998	1998年12期	【作者】 何发武 ； 【机构】 广州市石门广州铁路机械学校 510430 ；	用户界面设计 ； 应用程序 ； 弹出式菜单 ； 访问键 ； 拖放 ； 窗体 ； 鼠标指针 ； Button ； 菜单条 ； 工具条 ；	<正> 用户界面也是一个应用程序中最重要的部分,它是程序最直接的体现者.对用户而言,界面就是应用程序.不论花多少时间和精力来编制和优化代码,应用程序的可用性仍然依赖于界面.很多时候,用户是需要看到你设计的界面后才决定是否继续你的开发.所以当你为用户开发软件时,漂亮实用的界面便成为你在激烈的同行竞争中致胜的法宝.	1998年12期_Visual+Basic+5.0用户界面设计.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS199812005&dbname=CJFD9498
Windows98长文件名存储结构浅析	计算机时代	1998	1998年12期	【作者】 邓富强 ； 【机构】 天津市津南区武警指挥学院 ；	Windows98 ； 文件管理系统 ； 存储结构 ； 磁盘空间 ； 文件内容 ； 原文件 ； 主文件 ； 在原 ； 小写字母 ； 分储 ；	<正> 广大Windows 98用户可能对它的长文件名感到神秘,但这是Windows 98文件管理系统的一大特色,其文件名可多达250个字符(有的资料上说是255个字符,但经过实践发现最多只能输入250个字符),一改以前各种MS DOS版本的“8+3”的限制,使得用户能够给文件取一个能够代表文件内容的更有意义的名字.下面就对Window 98长文件名的磁盘存	1998年12期_Windows98长文件名存储结构浅析.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS199812006&dbname=CJFD9498
用Dephi 3.0创建数据库应用程序	计算机时代	1998	1998年12期	【作者】 张静 ； 方群 ； 【机构】 安徽师范大学计算机系 ； 安徽师范大学计算机系 241000 ； 241000 ；	数据库 ； 数据源 ； BDE ； 存取控件 ； 访问控件 ； 可视化编程 ； 窗体 ； 单元 ；	介绍了用Dephi3.0创建数据库应用程序的方法及步骤,给出了一个应用实例,详细介绍了数据库表的建立,数据的输入,数据库表的查询,以及统计报表的制作等技术,最后还介绍了Dephi3.0的通用软件安装程序的制作工具Install Shield的使用.	1998年12期_用Dephi+3.0创建数据库应用程序.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS199812007&dbname=CJFD9498
用VB实现自动拨号	计算机时代	1998	1998年12期	【作者】 姜军 ； 【机构】 哈尔滨国际信托投资公司技术部 150010 ；	自动拨号 ； VB ； 电话拨号 ； 数据传输 ； 列表框 ； 超级终端 ； 命令模式 ； 属性设置 ； 执行文件 ； MODEM ；	<正> VB中的MSComm控件具有强大的通信功能,它不仅可以实现简单的电话拨号,而且还可以实现计算机间的数据传输和超级终端功能,从而可以实现连到BBS或一台主机上以达到联机服务的目的.下面通过举例说明在VB4.0中,用MSComm控件如何实现电话自动拨号的功能.	1998年12期_用VB实现自动拨号.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS199812008&dbname=CJFD9498
实用多媒体拼图程序的设计	计算机时代	1998	1998年12期	【作者】 潘陆益 ； 【机构】 中国石化销售公司舟山石化学校 316000 ；	图块 ； 位图文件 ； 过程的实现 ； 顺序调用 ； 窗体 ； 循环播放 ； 声音文件 ； 显示过程 ； 矩形框 ； 背景色 ；	<正> 一、位图文件的准备拼图游戏中通常有很多图形.这些图形可以用一些绘图软件自行绘制.在本程序中采用位图图形,以方便VB调用,各个位图应大小适当,并连续编号,如001.bmp,002.bmp以便程序能自动按顺序调用.二、拼图过程的实现拼图程序的关键是要实现如何把图形分隔成若干个图块,并将这些图块随机地显示在屏幕上,当用鼠标先后单击二个图块时,能实现该二个图块的位置交换.在本程序中利用PictureClip控件来存放调入的位图,并用其Rows和Cols属性	1998年12期_实用多媒体拼图程序的设计.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS199812009&dbname=CJFD9498
