title	journal_name	year	issue	author	keywords	summary	pdf_filename	article_url
一种基于GMF技术的工作流图编辑器	计算机时代	2008	2008年12期	【作者】 贺建军 ； 雷金辉 ； 【机构】 昆明理工大学信息工程与自动化学院 ； 昆明理工大学云南省计算机技术应用重点实验室 ；	工作流 ； BPMN ； JBPM ； GMF ；	工作流图是对工作流的图形化表示,是软件开发人员与软件使用人员进行交互的一个重要工具。工作流图位于整个软件开发的中心,一切开发行为围绕工作流图而展开。因此,设计一个方便开发人员使用的工作流图编辑器是非常有意义的。目前在BPMN中有泳道、工件等信息的可视化表示手段,而JBPM提供的JPDL中都没有,文章结合BPMN和JBPM的特点,使用GMF技术实现了一种基于工作流的软件开发的工作流编辑器。	2008年12期_一种基于GMF技术的工作流图编辑器.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812002&dbname=CJFD0608
共享虚拟战场环境的实现技术探讨	计算机时代	2008	2008年12期	【作者】 严伍琼 ； 【机构】 南昌陆军学院 ；	虚拟场景 ； 细节分层 ； 网格数据 ； 区域定购 ；	在共享的虚拟战场环境中要实现实时逼真而又一致的三维战场场景是一个复杂的技术问题。文章针对作战模拟的实际情况,对网格地形数据采用LOD技术,对联邦成员间共享信息采用区域发布与区域定购相结合的方法实现了共享场景的一致画面。	2008年12期_共享虚拟战场环境的实现技术探讨.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812003&dbname=CJFD0608
IEEE 1394总线接口设计	计算机时代	2008	2008年12期	【作者】 张少应 ； 赵亚妮 ； 【机构】 西安航空技术高等专科学校计算机工程系 ； 西安微电子技术研究所 ；	IEEE 1394 ； 串行总线 ； 总线接口 ； 配置ROM ；	IEEE 1394总线是一种高性能的串行总线标准,具有传输速率高、热插拔、节点自动配置、支持等时和异步传输等特点,已被广泛应用于消费电子产品中。文章结合一个1394总线通信系统应用实例,分析了1394总线接口硬件和软件设计中的一些问题,从器件选择、DSP处理器和1394链路层控制器时序的匹配、ROM配置以及总线配置等问题上给出了解决方法和建议。	2008年12期_IEEE+1394总线接口设计.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812004&dbname=CJFD0608
一种基于节点插入技术的B样条曲线平滑方法	计算机时代	2008	2008年12期	【作者】 马士玲 ； 马骏 ； 刘志丹 ； 【机构】 河南大学计算机与信息工程学院 ； 河南大学数据与知识工程研究所 ； 河南大学网络中心 ；	三次均匀B样条曲线 ； Tailor级数 ； 节点插入 ； 平滑 ；	三次均匀B样条曲线是工程上广泛采用的曲线绘制方法。提高节点插入算法的效率,实现B样条曲线的平滑效果,是广大学者所关注的问题。文章给出了一种基于Tailor级数展开的三次均匀B样条曲线节点插入的生成算法,并利用该算法提供的节点插入技术来实现三次均匀B样条曲线的平滑效果。与Oslo算法的递推过程相比,该节点插入算法在一定程度上简化了运算过程,提高了算法的生成效率。	2008年12期_一种基于节点插入技术的B样条曲线平滑方法.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812005&dbname=CJFD0608
RMON技术在网络管理中的应用研究	计算机时代	2008	2008年12期	【作者】 李馥娟 ； 【机构】 江苏警官学院公安科技系 ；	SNMP ； RMON ； MIB ； 探测器 ； 代理 ；	RMON技术在遵循SNMP结构的同时解决了SNMP中存在的不足,扩展了SNMP的功能和应用,为TCP/IP网络的管理提供了新的解决思路和具体方法。文章在介绍RMON的产生原因、RMON应用的网络模型、RMON的功能和工作机制的基础上,分析了RMON技术的实现方法和应用特点。	2008年12期_RMON技术在网络管理中的应用研究.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812006&dbname=CJFD0608
投稿须知	计算机时代	2008	2008年12期	【机构】 《计算机时代》编辑部 ；	网络天地 ； 计算机时代 ； 经验技巧 ； 主题栏 ； 电子邮件投稿 ； 文笔简练 ； 电子邮件回复 ； 计算机教育 ； 稿件编号 ； 信息安全 ；	<正>1、《计算机时代》(月刊)主要栏目有:技术广角、网络天地、信息安全、应用实践、经验技巧、考试园地、计算机教育、企业信息化等,欢迎技术含量高、实用性强、可读性好的来稿。	2008年12期_投稿须知.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812007&dbname=CJFD0608
基于Doubletree的分布式拓扑发现改进算法	计算机时代	2008	2008年12期	【作者】 刘造新 ； 冯炎莲 ； 【机构】 江西交通职业技术学院信息工程系 ； 江西交通职业技术学院基础部 ；	拓扑发现 ； 分布式 ； Doubletree ； 探测 ；	网络拓扑发现是通过收集网络传输信息来研究网络连通结构的一项技术,在网络管理和网络安全评估方面具有重要作用。文章通过对比单点式拓扑发现和分布式拓扑发现方法的优劣,提出了一种基于Doubletree分布式拓扑发现改进算法,针对链路的复杂程度合理地选取初探点,使监控站能够同时进行双向探测,并通过分析证明它可以有效地降低链路冗余、提高发现速度和准确性。	2008年12期_基于Doubletree的分布式拓扑发现改进算法.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812008&dbname=CJFD0608
无线传感网络安全综述	计算机时代	2008	2008年12期	【作者】 王勇超 ； 魏薇 ； 鲁东明 ； 【机构】 浙江大学网络与信息中心 ； 浙江大学计算机科学与技术学院 ；	无线传感网 ； 攻击 ； 响应 ； 安全 ；	无线传感器网络(Wireless Sensor Network,WSN)作为无线Ad hoc网络的一种,由于其自身的特点,在操作系统和网络协议设计中存在一些有别于有线网络的特殊安全问题。针对WSN的特殊性,文章从多个角度分析了WSN的安全特点和安全需求,并根据不同的攻击技术介绍了现阶段已知的各种攻击。最后基于不同的防御原理阐述了现有的各种防御手段,仔细分析了各种手段的异同,对WSN中的安全现状做了详细的综述。	2008年12期_无线传感网络安全综述.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812009&dbname=CJFD0608
蚁群算法在装配线平衡问题中的应用	计算机时代	2008	2008年12期	【作者】 陈建行 ； 张其松 ； 【机构】 同济大学电子与信息工程学院 ；	装配线平衡 ； 混合型双边装配线 ； 蚁群算法 ； 人工智能 ；	在双边装配线中,工人在装配线的两边进行作业装配。在一些大型产品(如汽车、卡车等)的装配过程中,一些作业必须在某一特定的边进行。为解决混合型双边装配线的第一类平衡问题,文章提出了一种改进的蚁群算法。在该算法中,针对混合型双边装配线平衡问题的具体特点,给出了蚂蚁分配方案的生成策略,计算出了作业的分配方案。最后,通过实例的计算,验证了算法的有效性。	2008年12期_蚁群算法在装配线平衡问题中的应用.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812010&dbname=CJFD0608
第三方支付的基于SPIN的形式化分析	计算机时代	2008	2008年12期	【作者】 黎升洪 ； 冯艳清 ； 【机构】 江西财经大学信息管理学院 ；	SPIN ； 第三方支付 ； 形式化 ； 模型检查 ；	第三方支付业务在电子商务平台中的广泛使用,极大促进了电子商务活动的发展。利用模型检查工具SPIN、建模语言PROMELA,对第三方支付业务进行形式化建模,然后利用时态逻辑公式LTL描述系统待验证属性,最后验证表明,网上交易在第三方支付的支持下可以顺利进行。	2008年12期_第三方支付的基于SPIN的形式化分析.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812011&dbname=CJFD0608
分布式数据库邮件服务器模型的研究与实现	计算机时代	2008	2008年12期	【作者】 潘峰 ； 王翰虎 ； 张儒良 ； 【机构】 贵州民族学院数学与计算机科学学院 ； 贵州大学计算机科学与技术学院 ；	远程方法 ； JDBC ； 分布式数据库 ； 邮件服务器 ；	针对传统邮件系统的不足,提出了一种完全基于数据库存储的邮件服务器模型:结合分布式数据库技术与JavaRMI构建邮件服务器,从而将邮件系统转换为信息系统;以JRMP协议和DBMS专用协议完成邮件的发送。该系统与基于文件结构的传统邮件系统相比较,在可维护性、安全性等方面都有很大的提高。	2008年12期_分布式数据库邮件服务器模型的研究与实现.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812012&dbname=CJFD0608
社会诊断的一种三值系统模型	计算机时代	2008	2008年12期	【作者】 李旎 ； 刘任任 ； 【机构】 湖南城市学院 ； 湘潭大学 ；	社会诊断 ； PMC模型 ； 可诊断性 ； 特征 ； 关键集 ；	提出了系统级社会诊断的一种三值PMC模型,定义了一类可诊断系统,给出了其特征,特别研究了同一谎证集合L可诊断系统。研究了系统社会诊断的三大特点,并指出目前研究的现状及未来的研究方向。	2008年12期_社会诊断的一种三值系统模型.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812013&dbname=CJFD0608
关联规则在Web日志挖掘中的应用研究	计算机时代	2008	2008年12期	【作者】 王燕 ； 徐宏斌 ； 杨滋荣 ； 【机构】 贵州警官职业学院计算机系 ； 贵州财经学院信息学院 ；	数据挖掘 ； 关联规则 ； 类FP算法 ； Web服务器日志 ；	首先分析了类FP关联规则挖掘算法,然后重点介绍了如何对Web服务产生的大量日志数据进行收集、预处理,并基于类FP挖掘算法对Web日志进行分析,发现新模式,为优化网站建设提供有价值数据。	2008年12期_关联规则在Web日志挖掘中的应用研究.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812014&dbname=CJFD0608
基于SIFT算法的人脸描述与识别	计算机时代	2008	2008年12期	【作者】 刘新红 ； 赵建民 ； 郑忠龙 ； 朱信忠 ； 【机构】 浙江师范大学数理与信息学院 ；	SIFT(Scale Invariant Feature Transform) ； 尺度缩放 ； 仿射 ； 噪声 ； 鲁棒 ； 人脸识别 ；	将SIFT(Scale Invariant Feature Transform)[1]用于人脸识别,根据人脸图像的特点,给出了一种特征匹配算法。首先用DOG算子对人脸图像进行关键点检测,然后用欧氏距离对关键点进行特征匹配,最后对特征点进行错配消除。实验证明SIFT算法对旋转、尺度缩放、视角变化、光照变化等保持一定的不变性,对图像噪声等因素也保持较好的可匹配性。	2008年12期_基于SIFT算法的人脸描述与识别.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812015&dbname=CJFD0608
基于WAP的师生互动信息系统的研究与实现	计算机时代	2008	2008年12期	【作者】 何丽 ； 孟丹 ； 【机构】 北方工业大学信息工程学院 ；	无线应用协议 ； 无线标记语言 ； 移动通信 ； 师生互动信息系统 ； WAP网关 ；	简要介绍了WAP的工作原理及开发WAP应用的WML语言,结合北方工业大学师生互动信息系统的开发实践,提出了一种基于该原理的师生信息服务系统方案,实现了手机平台上的公告管理、消息管理、成绩管理以及资料修改等功能,详细探讨了系统功能设计、技术方案及系统实现中的关键技术。最后给出了系统在模拟环境下的测试结果。系统功能完善,达到了预期目标。	2008年12期_基于WAP的师生互动信息系统的研究与实现.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812016&dbname=CJFD0608
利用表格特征信息的Web文本分类研究与实现	计算机时代	2008	2008年12期	【作者】 桂海霞 ； 【机构】 安徽理工大学经济与管理工程学院 ；	Web文本分类 ； 特征信息 ； 领域本体 ； 相似度匹配 ；	构建了关于Web表格特征信息知识的领域本体,提出并设计了一种用于Web文本分类的二次分类模型。该模型使用支持向量机方法对测试样本进行第一次分类;由于设定了较高的分类阈值,一次分类后部分测试样本未确定所属类别,对于这些测试样本,抽取样本中的Web表格特征信息,与基于领域本体的分类模板进行相似度匹配,进行第二次分类。最后通过实验验证了该方法的可行性。	2008年12期_利用表格特征信息的Web文本分类研究与实现.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812017&dbname=CJFD0608
基于FPGA的快速图像处理平台	计算机时代	2008	2008年12期	【作者】 刘艳云 ； 【机构】 江苏食品职业技术学院 ；	现场可编程门阵列 ； 数字信号处理 ； 图像处理 ； FIFO ； VGA ；	FPGA用于构建高性能的DSP系统。文章讨论在FPGA上建立图像处理平台的方法,它涉及FPAG到图像传感器和VGA显示器之间的接口。FPGA与图像传感器之间的接口速度很慢,制约了在FPGA中采用并行方式的处理效率。DSP芯片从本质上说它的计算还是顺序方式。文章将标准程序分别放在FPGA和基于DSP的系统上实时运行,结果表明FPGA明显优于DSP实现的顺序处理技术。	2008年12期_基于FPGA的快速图像处理平台.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812018&dbname=CJFD0608
全景图配准算法在虚拟课堂场景中的应用	计算机时代	2008	2008年12期	【作者】 王雪蓉 ； 万年红 ； 【机构】 浙江师范大学数理与信息工程学院 ； 浙江东方职业技术学院工程技术系 ；	虚拟课堂 ； 图像配准 ； 相位相关 ； 特征点提取 ；	随着图像拼接技术的发展,图像配准技术在虚拟现实课堂场景中发挥着越来越重要的作用。文章简单归纳了虚拟现实全景图拼接步骤及其核心问题;针对虚拟现实领域全景图配准算法研究现状,提出了一种基于特征点提取和频域变换(相位相关)的柱型图像配准算法,并通过实例说明了该算法在收敛速度、精度、绘制工作量方面均有不错效果;总结了图像配准算法在虚拟课堂场景中的应用价值。	2008年12期_全景图配准算法在虚拟课堂场景中的应用.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812019&dbname=CJFD0608
机动车牌照图像二值化提取的研究	计算机时代	2008	2008年12期	【作者】 郭铁桥 ； 郑海明 ； 【机构】 华北电力大学机械工程系 ；	机动车牌照 ； 灰度化处理 ； 全局阈值法 ； 局部阈值法 ； 图像二值化 ；	为了能自动识别机动车牌照,除了车牌区域定位以外,还有一个非常重要的步骤就是要得到一个满意的二值化图像以便字符的分割和识别。文章比较了多种灰度转换算法,归纳出适合我国机动车牌照颜色及搭配特点的算法,在分析全局阈值法和局部阈值法优缺点的基础上,提出了两种方法相结合的图像二值化算法。该算法不仅能较好地保留图像的细节,还能有效地消除伪影的干扰。	2008年12期_机动车牌照图像二值化提取的研究.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812020&dbname=CJFD0608
浅谈VMWare在公安系统中的应用	计算机时代	2008	2008年12期	【作者】 蔡永新 ； 【机构】 浙江省温岭市公安局 ；	ESX ； Server ； VMWare ； X86 ； 虚拟化 ；	根据公安基层单位的实际IT应用环境,采用当前主流虚拟架构软件VMWare ESX Enterprise Server 3,配合光纤集中存储设备,将原先独立部署、维护的部门业务系统虚拟化,实现硬件的集中化管理以及应用的部门级独立维护;同时利用各类业务应用的时间差,通过多种组合,提高整体硬件资源的利用率,并实现了高效无故障运行。	2008年12期_浅谈VMWare在公安系统中的应用.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812021&dbname=CJFD0608
应用Command模式实现短信互动程序设计	计算机时代	2008	2008年12期	【作者】 王建宣 ； 张严林 ； 【机构】 广东省气象科技服务中心 ； 广东省科学院自动化工程研制中心 ；	Command模式 ； XML ； 短信互动 ； 流程 ；	介绍一种采用XML描述流程,应用Command模式实现短信互动流程的程序设计方法。详细介绍了如何用XML描述流程以及如何用Command模式实现自定义流程的执行。该设计方法使维护人员只需修改XML文件就可以自动实现流程变更。	2008年12期_应用Command模式实现短信互动程序设计.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812022&dbname=CJFD0608
遗传算法在布井优化中的应用	计算机时代	2008	2008年12期	【作者】 赵娟 ； 韩家新 ； 王家华 ； 【机构】 西安石油大学计算机学院 ；	遗传算法 ； 全局最优解 ； 布井优化 ； 净现值 ；	由于遗传算法对求解的目标函数的连续、可导或单峰等性质不作约束,因此,算法具有较好的全局最优解求解能力。文章将遗传算法引入到布井优化中,通过最大化净现值来优化井数。	2008年12期_遗传算法在布井优化中的应用.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJS200812023&dbname=CJFD0608
