title	journal_name	year	issue	author	keywords	summary	pdf_filename	article_url
地理信息可视化关键性技术研究综述	计算机工程	2003	2003年22期	【作者】 芮小平 ； 张彦敏 ； 杨崇俊 ； 【Author】       RUI Xiaoping1,ZHANG Yanmin2,YANG Chongjun1 (1.Institute of Remote Sensing Application, CAS, Beijing 100101;2.Department of Resource Development Engineering, CUMT, Beijing 100083) 【机构】 中国科学院遥感应用研究所 ； 中国矿业大学(北京)资源开发工程系 ； 中国科学院遥感应用研究所 北京100101 ； 北京 100083 ； 北京100101 ；	地理信息可视化 ； 地形可视化 ； 体视化 ； 多维可视化 ； Visualization of geographical information ； Terrain visualization ； Volume visualization ； Multidimensional information visualization ；	可视化技术为分析和处理海量信息提供了新的手段。该文讨论了目前地理信息可视化中2.5维、三维以及多维可视化3个研究领域的国内外研究现状，并在此基础上提出了今后的研究方向。	2003年22期_地理信息可视化关键性技术研究综述.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200322000&dbname=CJFD0305
在网格环境中基于移动代理的资源监视	计算机工程	2003	2003年22期	【作者】 费菲 ； 熊齐邦 ； 【Author】       FEI Fei,XIONG Qibang  (Dept. of Computer Science and Technology, Tongji University, Shanghai 200331) 【机构】 同济大学计算机科学与工程系 ； 同济大学计算机科学与工程系 上海 200331 ； 上海 200331 ；	网格 ； 移动代理 ； 资源监视 ； Grid ； Mobile agent ； Resource monitoring ；	对于高性能的分布式计算系统，尤其是网格，监视各种计算资源是一件至关重要的事情。在网格中，实体巨大的差异性，庞大的数量，行为的动态性以及地理上的分布状态，使得发现和监视各种资源及服务成为一项挑战。该文提出了一种基于移动代理的网格监视体系，解释了该技术特别适合于网格的原因，介绍了这种体系结构所需组件及其功能，以及实际的运行模式。	2003年22期_在网格环境中基于移动代理的资源监视.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200322001&dbname=CJFD0305
基于VLAN的以太网流量均衡选路算法	计算机工程	2003	2003年22期	【作者】 刘军 ； 雷振明 ； 【Author】       LIU Jun, LEI Zhenming (ATM R&D Center, Beijing University of Posts and Telecommunication, Beijing 100876) 【机构】 北京邮电大学ATM研究中心 ； 北京邮电大学ATM研究中心 北京 100876 ； 北京 100876 ；	流量均衡 ； 以太网 ； VLAN ； MSTP ； Traffic balancing ； Ethernet ； VLAN ； MSTP ；	确定了衡量以太网中流量均衡效果的代价函数，在此基础上提出了一种基于虚拟局域网(VLAN)和多生成树协议(MSTP)的以太网流量均衡选路算法。通过仿真证明了该算法的有效性，并说明该算法可以适应不同的网络环境。	2003年22期_基于VLAN的以太网流量均衡选路算法.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200322002&dbname=CJFD0305
基于模糊神经网络的中成药组成药材识别	计算机工程	2003	2003年22期	【作者】 李一波 ； 黄小原 ； 【Author】       LI Yibo 1,2  ,  HUANG Xiaoyuan1 (1.College of Computer,Jiangsu University,Zhenjiang 212013;2.Shenyang Institute of Aeronautical Engineering, Shenyang 110034) 【机构】 江苏大学计算机学院,江苏大学计算机学院 镇江212013 ； 沈阳航空工业学院,沈阳 110034,镇江212013 ；	中成药 ； 模式识别 ； 模糊神经网络 ； 色谱 ； Traditional Chinese pharmaceutical medicine ； Pattern recognition ； Fuzzy neural network ； Chromatograph ；	提出一种用于中成药组成药材识别的模糊推理神经网络。该网络借鉴自适应共振（ART）的思想，参考正规化模糊神经网络而构造。网络采用两阶段工作模式，首先根据中药材样本特征学习网络结构，而后再进行集中批学习网络参数。网络为中成药组成药材识别定制，也可用于中药材识别。经实际测试，达到了预期效果，为中成药药方解析、中成药质量控制和鉴定提供了一个新方法。	2003年22期_基于模糊神经网络的中成药组成药材识别.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200322003&dbname=CJFD0305
几种局部连接神经网络结构及性能的分析与比较	计算机工程	2003	2003年22期	【作者】 丛爽 ； 郑毅松 ； 【Author】       CONG Shuang,ZHENG Yisong (Dept. of Automation, Chinese University of Science & Technology, Hefei 230027) 【机构】 中国科学技术大学自动化系 ； 中国科学技术大学自动化系 合肥 230027 ； 合肥 230027 ；	局部神经网络 ； CMAC ； B样条 ； ART-2 ； 模糊神经网络 ； Local neural network ； CMAC ； B-spline ； ART-2 ； Fuzzy-neural network ；	对人工神经网络中的局部连接网络进行了综合研究，比较和分析了CMAC、B样条和RBF这3种用于函数逼近的局部网络的性能。还分析了以ART-2为代表的局部网络中用于模式识别的网络结构及功能。最后在对以上几种网络进行模糊化的基础上，讨论了相应模糊神经网络的性能，为选择和应用局部神经网络提供了一定的依据。	2003年22期_几种局部连接神经网络结构及性能的分析与比较.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200322004&dbname=CJFD0305
Fourier分析在信息安全随机序列发生器中的应用	计算机工程	2003	2003年22期	【作者】 苏桂平 ； 吕述望 ； 【Author】       SU Guiping1, LV Shuwang2   (1.School of Information Science & Engineering, Graduate School of USTC, Beijing 100039; 2.State Key Laboratory of Information Security, Graduate School of CAS ,Beijing 100039 ) 【机构】 中国科学院研究生院信息科学与工程学院 ； 中国科学院研究生院信息安全国家重点实验室 北京100039 ； 北京100039 ；	随机序列发生器 ； 密码技术 ； Fourier分析 ； Random sequence generator ； Cryptographic technology ； Fourier analysis ；	目前信息安全技术常用的随机序列发生器存在的主要问题是输出速度低、质量差。文章提出把Fourier分析理论用于随机序列发生器研制中，改变原来的输入，设计一种新的高速随机序列发生器，以满足快速发展的信息安全系统的要求。	2003年22期_Fourier分析在信息安全随机序列发生器中的应用.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200322005&dbname=CJFD0305
一种基于H.263的混合错误掩盖方法	计算机工程	2003	2003年22期	【作者】 张二虎 ； 卞正中 ； 【Author】       ZHANG Erhu,BIAN Zhengzhong (College of Life Sciences and Technology, Xi’an Jiaotong University, Xi’an 710049) 【机构】 西安交通大学生命科学与技术学院 ； 西安交通大学生命科学与技术学院 西安 710049 ； 西安 710049 ；	错误掩盖 ； 时域掩盖 ； 空域掩盖 ； H.263 ； Error concealment ； Temporal concealment ； Spatial concealment ； H.263 ；	由于通信系统信道不可避免地存在噪声，传输数据流必然存在误码，特别是在H.263的视频码流中，即使一个比特的错误，常会影响一个区域的图像不能正确解码，且错误还会扩散到后续数帧图像，从而导致解码图像质量的严重恶化。该文在对现有的错误掩盖方法分析的基础上，提出了一种混合错误掩盖方法，它能根据运动向量的大小，自适应地采用空域掩盖算法或时域掩盖算法。该方法既考虑了图像的空间相关性，又考虑了时间相关性。模拟实验结果表明，采用该方法既改善了解码图像的质量，又降低了实现的复杂性，能够满足一定的适时处理要求。	2003年22期_一种基于H.263的混合错误掩盖方法.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200322006&dbname=CJFD0305
公文流转中操作活动的分解和管理	计算机工程	2003	2003年22期	【作者】 于淼 ； 王延章 ； 【Author】       YU Miao,WANG Yanzhang (Institute of Information and Decision Technology , Dalian Univ. of science and Technology, Dalian 116024) 【机构】 大连理工大学信息与决策技术研究所 ； 大连理工大学信息与决策技术研究所 大连 116024 ； 大连 116024 ；	公文流转 ； 电子政务 ； 操作管理 ； Document flow ； E-gov affairs ； Operation management ；	以政府实际应用为背景，运用事务对象的观点对公文流转活动进行分析并建立数学模型，同时通过对相关活动模式的归纳和抽象，将流转过程中操作和活动进行分解和统一管理，并在此基础上设计出公文流转操作管理组件——操作集。实践证明，该研究工作有着普遍而又重要的意义，以此为基础设计出的系统具有很强的实用性和灵活性。	2003年22期_公文流转中操作活动的分解和管理.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200322007&dbname=CJFD0305
一种基于零交叉的图像边缘检测的改进方法	计算机工程	2003	2003年22期	【作者】 王振杰 ； 肖正光 ； 盛焕烨 ； 【Author】       WANG  Zhenjie , XIAO  Zhengguang ,SHENG  Huanye  (Department of Computer Science and Engineering, Shanghai Jiaotong University,Shanghai 200030) 【机构】 上海交通大学计算机科学与工程系 ； 上海交通大学计算机科学与工程系  上海  200030 ； 上海  200030 ； 上海  200030 ；	零交叉 ； 边缘检测 ； 边界跟踪 ； Zero-crossing ； Edge detection ； Contour tracing ；	理论上，边缘像素应该是二阶梯度图像产生零交叉时的位置对应的像素，但对于斜坡边缘这一类灰度变化非常缓慢的情形，单纯的零交叉方法并不能得到合适的边缘。为解决这类问题，在高斯拉普拉斯边缘检测算子的基础上，结合了梯度图像二值化，边界跟踪和细化技术，从而得到了具有较高定位精度的单像素宽的边缘图像。	2003年22期_一种基于零交叉的图像边缘检测的改进方法.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200322008&dbname=CJFD0305
在混和网络模型中提供延时保证服务的方法	计算机工程	2003	2003年22期	【作者】 常恒 ； 张凌 ； 史景伦 ； 【Author】       CHANG Hang,ZHANG Ling,SHI Jinglun (South China University of Technology, Guangzhou 510640) 【机构】 华南理工大学信息网络工程研究中心 ； 华南理工大学信息网络工程研究中心 广州 510640 ； 广州 510640 ； 广州 510640 ；	混和网络模型 ； 确保延时服务 ； 突发度 ； QoS路由 ； Mixed network model ； Delay guaranteed service ； Burst degree ； QoS (Quality-of-service) routing ；	研究了在综合服务/区分服务这种混和网络模型中，如何提供具有确定端到端延时要求的服务。研究了综合服务域的端到端延时，定义了区分服务域的确保延时服务。在此基础上给出了混和网络模型的延时保证QoS路由算法，并对这种延时服务在网络中的包丢失进行了讨论。	2003年22期_在混和网络模型中提供延时保证服务的方法.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200322009&dbname=CJFD0305
