title	journal_name	year	issue	author	keywords	summary	pdf_filename	article_url
DL/CNHM系统服务器端的设计与实现	计算机工程	1997	1997年S1期	【作者】 高永勤 ； 田增平 ； 周傲英 ； 【Author】       Gao Yongqin  Tian Zengping  Zhou Aoying(The C.S Department of Fudan University  Shanghai 200433)(State Key Lab.for New Software Technology  Nanjing 210093) 【机构】 复旦大学计算机科学系 ； 南京大学计算机软件新技术国家重点实验室 上海200433 ； 京210093 ；	数字图书馆 ； 公共网关接口 ； 进程通讯 ； DL(digital library) ； CGI(common gateway interface) ； IPC(interprocess communication) ；	中国历史地图电子图书馆(DL/CNHM)是一个基于Internet的数字图书馆系统。该系统的服务器端接收来自客户端的请求,对牧据库进行相应的查询,并将查询结果返回给客户。文章讨论的DL/CNHM系统服务器端的设计特点、技术考虑及其实现。	1997年S1期_DL+CNHM系统服务器端的设计与实现.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC1997S1000&dbname=CJFD9498
CSCW的管理机制及其描述	计算机工程	1997	1997年S1期	【作者】 黄耀春 ； 李明禄 ； 盛焕烨 ； 【Author】       Huang Yaochun  Li Minglu  Sheng Huanye (Dept.of Computer Science & Engineering, Shanghai Jiao Tong University Shanghai 200030) 【机构】 上海交通大学计算机科学与工程系 ； 上海交通大学计算机科学与工程系 上海200030 ； 上海200030 ；	计算机支持的协同工作 ； 管理机制 ； Petri网 ； CSCW ； Management structure ； Petri net ；	利用计算机技术实现管理的思想,协调监督各协同工作者是CSCW(计算机支持的协同工作)领域的一个重要方面文章阐述了CSCW管理的主要问题,并基于Petri网建立了一个CSCW的管理模型,描述了CSCW系统的一整套机制。	1997年S1期_CSCW的管理机制及其描述.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC1997S1001&dbname=CJFD9498
并行与并发程序监测中的时钟系统设计	计算机工程	1997	1997年S1期	【作者】 秦怀阳 ； 赵立勇 ； 吴百锋 ； 彭澄廉 ； 【Author】       Qin Huaiyang Zhao Liyong Wu Baifeng Peng Chenglian (Dept.of Computer Science,Fudan University Shanghai 200433) 【机构】 复旦大学计算机科学系 ； 复旦大学计算机科学系 上海200433 ； 上海200433 ；	逻辑时钟 ； 逻辑时间标记 ； 物理时钟 ； 事件 ； 事件驱动监测 ； Logical clock ； Logical time stamp ； Physical clock ； Event ； Event-driven monitor ；	该文讨论了几种逻辑时钟系统和并行及分布式监测系统MS-1中的物理时钟,并比较了它们的优缺点。	1997年S1期_并行与并发程序监测中的时钟系统设计.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC1997S1002&dbname=CJFD9498
监测系统MS-1/OM/ATE及其应用前景	计算机工程	1997	1997年S1期	【作者】 彭澄廉 ； 吴百锋 ； 赵立勇 ； 【Author】       Peng Chenglian Wu Baifeng Zhao Liyong (Department of Computer Science,Fudan University Shanghai 200433) 【机构】 复旦大学计算机科学系 ； 复旦大学计算机科学系 上海200433 ； 上海200433 ；	事件驱动 ； 监测与性能评估 ； 时钟同步 ； 可视化技术 ； Event driven ； Mnonitor and performance evaluation ； Synchronization of clocks ； Visualization. ；	该文介绍并行及分布式计算机监测系统MS-1/OM/ATE,这是一个基于事件驱动、采用硬软件混合技术的、通用分布监测系统。采样的高速缓冲可保证以10MHz的速率采集事件;监测系统用锁相同步技术实现各监测结点的时钟同步;系统提供联机实时监测分析环境OM,可实时地观察、分析被测系统的内部动态行为和进程间的交互作用;也提供了一个对事件流的脱机分析工具环境ATE,包括一些统计分析和可视化方面的工具。该系统是八五有关电子预研成果,已用于大规模并行处理机样机的硬软件的调试分析中。它适用于以任何形式联结:协同工作的计算机系统的功能与性能调试,和分析评估。	1997年S1期_监测系统MS-1+OM+ATE及其应用前景.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC1997S1003&dbname=CJFD9498
一种支持CAN的分布式控制执行软件设计与实现	计算机工程	1997	1997年S1期	【作者】 吴建斌 ； 徐明明 ； 涂时亮 ； 陈章龙 ； 【Author】       Wu Jianbin Xu Mingming TuShiliang Chen Zhanglong (Department of Computer Science, Fudan University Shanghai200433) 【机构】 复旦大学计算机科学系 ； 复旦大学计算机科学系 上海200433 ； 上海200433 ；	分布式控制系统 ； 控制器局域网 ； 多任务系统 ； 实时系统 ； Distributed control system ； Controller area network (CAN) ； Multi-task system ； Real-time system ；	采用控制器局域网(CAN)可以把多个单片微机在CAN总线上相联,很方便地构成多主机分布式网络系统。在多机系统环境中,随着系统的复杂化,它的软件也大大复杂,要求采用模块化设计技术和实现并行操作,并要求软件具有良好的可维护性,文中介绍了支持CAN通信的实时多任务执行软件FDCX05。	1997年S1期_一种支持CAN的分布式控制执行软件设计与实现.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC1997S1004&dbname=CJFD9498
存储器一致性模型	计算机工程	1997	1997年S1期	【作者】 周一萍 ； 白英彩 ； 【Author】       Zhou Yiping Bai Yingcai (CS Dept.of Shanghai Jiaotong Univ Shanghai 200030) 【机构】 上海交通大学计算机系 ； 上海交通大学计算机系 上海200030 ； 上海200030 ；	共享存储多处理器 ； 存储器一致性 ； 模型 ； Shared-memory multiprocessor ； Memory consistency ； Model ；	该文提出了一种对存储器模型进行统一而直观的描述和划分方法,更清晰地体现了模型间的语义差别,并依此分析了各个模型特点和实现。	1997年S1期_存储器一致性模型.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC1997S1005&dbname=CJFD9498
以PVM为支撑的GAMMA程序执行环境	计算机工程	1997	1997年S1期	【作者】 李涛 ； 彭飞 ； 栾瑞杰 ； 童维勤 ； 【Author】       Li  Tao(Zhengzhou Customs Zhengzhou450000)Peng Fei Luan Ruijie  Tong Weiqin(Department of Computer Science and Engineering,Shanghai University Shanghai 200072) 【机构】 河南省郑州市海关 ； 上海大学计算机工程系 ； 上海大学计算机工程系 郑州450000 ； 上海200072 ；	GAMMA模型 ； 隐式并行 ； 并行虚拟处理机 ； 消息传递模式 ； GAMMA model ； Implicit parallelism ； Parallel virtual machines ； Message passing mode ；	文章研究和探讨如何基于网络并行计算环境—PVM有效地实现GAMMA模型。试验结果表明,GAMMA适合开发大规模并行程序,同时也可非常自然地在分布式体系结构上实现。	1997年S1期_以PVM为支撑的GAMMA程序执行环境.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC1997S1006&dbname=CJFD9498
基于超树结构的并行计算机互连网络的性能研究	计算机工程	1997	1997年S1期	【作者】 苏波 ； 胡越明 ； 【Author】       Su Bo Hu Yueming (Department of Computer Science & Engineering, SJTU Shanghai 200030) 【机构】 上海交通大学计算机系 ； 上海交通大学计算机系 上海200030 ； 上海200030 ；	处理器互连网 ； m-foldn－arytree ； 虫孔通信 ； 自适应性 ； Interconnection network ； m-fold n-ary tree ； Wormhole routing ； Adaptive routing ；	该文将给出一个超树,即m-fold n-ary tree的定义。由于在其上实现虫孔通信时有不同于其它拓扑结构的一些独特的性质,因而具有较低的传输延迟,较高的吞吐量和性能价格比。文章将结合一种具体的路由算法来说明它的这些特性,并通过计算机模拟给出这种处理器互连网和mesh拓扑结构在进行消息传输时的比较结果。	1997年S1期_基于超树结构的并行计算机互连网络的性能研究.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC1997S1007&dbname=CJFD9498
多处理机系统中的Cache优化实用方法	计算机工程	1997	1997年S1期	【作者】 朱家菁 ； 陈彤 ； 臧斌宇 ； 【Author】       Zhu Jiajin Chen Tong  Zang Binyu (Parallel Processing Institute, Fudan University Shanghai 200433) 【机构】 复旦大学并行处理研究所 ； 复旦大学并行处理研究所 上海200433 ； 上海200433 ；	多处理机系统 ； 高速缓存 ； 优化 ； Multiprocessor system ； Cache ； Optimizing ；	文中主要讨论在AFT系统中实现的多处理机的Cache优化方法。	1997年S1期_多处理机系统中的Cache优化实用方法.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC1997S1008&dbname=CJFD9498
新型商用高性能服务器的体系结构	计算机工程	1997	1997年S1期	【作者】 李抒彤 ； 陆鑫达 ； 【Author】       Li Shutong Lu Xinda (High Performance Computing Lab,Computer Science and Engineering Dept. of SJTU Shanghai200030) 【机构】 上海交通大学计算机科学与工程系高性能计算实验室 ； 上海交通大学计算机科学与工程系高性能计算实验室 上海200030 ； 上海200030 ；	NUMA ； 体系结构 ； 高性能服务器 ； 并行多处理 ； NUMA ； Architecture ； High-performance server ； Multiprocessing ；	文章详细介绍了近两年出现的几种高性能服务器的体系结构,比较和分析了它们的特点,着重介绍了一种称为NUMA(Non-Uniformed Memory Access)的新型体系结构。在此基础上,总结出未来高性能服务器体系结构的发展方向。	1997年S1期_新型商用高性能服务器的体系结构.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC1997S1009&dbname=CJFD9498
