title	journal_name	year	issue	author	keywords	summary	pdf_filename	article_url
建设跨城域高速宽带校园网络──新浙大校园网络介绍	计算机工程	2000	2000年S1期	【作者】 朱淼良 ； 【Author】       Zhu Miaoliang  (Campus Network Center of Zhejiang University Hangzhou 310027 ) 【机构】 浙江大学校园网络中心!杭州310027 ；	高速宽带网络 ； 城域网 ； 光纤网 ； ATM ； 千兆网 ； QoS ； Broad bandwidth network ； City-area network ； Fiber cable ； ATM, Gigabit Ethernet: QoS ；	本文提出一种跨城区的高速宽带校园网络系统的结构方案，并且结合在浙江大学校园中的实际应用，讨论了建设高速宽带校园网络的一些经验和体会。	2000年S1期_建设跨城域高速宽带校园网络──新浙大校园网络介绍.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC2000S1000&dbname=CJFD9902
略论我国骨干网的发展趋势	计算机工程	2000	2000年S1期	【作者】 陈庶樵 ； 黄文胜 ； 邬江兴 ； 【Author】       Chen Shuqiao, Huang Wensheng, Wu Jiangxing (National Digital Switching Center, Zhengzhou 450002 ) 【机构】 国家数字交换系统工程技术研究中心!郑州450002 ；	信息 ； 骨干网络 ； 互联网 ； Information ； Backbone network ； Internet ；	本文在详细讨论了我国骨干网络现状的基础上，以不同的角度论述了我国未来骨干网络的发展方向，并且指出了我国所应该采取的发展方针和政策。	2000年S1期_略论我国骨干网的发展趋势.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC2000S1001&dbname=CJFD9902
宽带跨网集成高速因特网接入应用分析	计算机工程	2000	2000年S1期	【作者】 马卫东 ； 【Author】       Ma Weidong (Institute of Computer Application, China Academy of Engineering Physics, Mianyang 621900) 【机构】 中国工程物理研究院计算机应用研究所!绵阳621900 ；	有线电视 ； 因特网 ； TCP/IP ； 跨网集成 ； CATV: Internet: TCP/IP: Overnet ；	宽带跨网集成因特网接入是基于将ＣＡＴＶ与ＰＳＴＮ网这两种不同类型的网络相互结合实现的跨网集成的高速因特网接入方式。将之应用于ＣＡＴＶ网和电信ＰＳＴＮ网，不需要改造现有的网络系统，就可以廉价实现高速的因特网接入。在ＣＡＴＶ网采用６４ＱＡＭ调制技术，每个８ＭＨｚ带宽的电视频道可提供高达３２Ｍｂｐｓ的净下行速率。单用户使用的最高下载速率可高达２．５Ｍｂｐｓ。因此该系统是一种已经实用化的、低成本、高效率的高速因特网接入解决方案。本文对该系统设计应用方面的一些关键技术进行了探讨。	2000年S1期_宽带跨网集成高速因特网接入应用分析.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC2000S1002&dbname=CJFD9902
SHERNET城域网建设与研究	计算机工程	2000	2000年S1期	【作者】 李家滨 ； 汪为农 ； 【Author】       Li Jiabin, Wang Weinong (Network & Information Center of Shanghai Jiaotong University, Shanghai 200030) 【机构】 上海交通大学网络信息中心!上海200030 ；	城域网 ； 动态包传输 ； 上海教育与科研计算机网 ； MAN: DPT: SHERNET ；	本文简单回顾了上海教育与科研计算机网（ＳＨＥＲＮＥＴ）三期建设和发展过程，着重介绍上海教育系统城域网建设涉及的主要技术，还讨论了ＳＨＥＲＮＥＴ城域网运行管理问题。	2000年S1期_SHERNET城域网建设与研究.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC2000S1003&dbname=CJFD9902
基于交换式路由技术的网络设计	计算机工程	2000	2000年S1期	【作者】 黄河 ； 【Author】       Huang He (Wuhan Transportation University,Wuhan 430063 ) 【机构】 武汉交通科技大学!武汉430063 ；	第三层交换 ； 路由表 ； 客户/服务 ； Layer 3 switching: Router table: Client/Server ；	交换式路由是基于网络层的交换技术，是一种在局域网内部替代传统路由器的理想设备。本文着重描述了第三层交换式路由的技术原理并给出建设校园骨干网的设计思想。	2000年S1期_基于交换式路由技术的网络设计.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC2000S1004&dbname=CJFD9902
普通高校天地多平台高速网络研究	计算机工程	2000	2000年S1期	【作者】 顾一中 ； 【Author】       Gu Yizhong (Shandong Architecture Institute, Jinan 250014) 【机构】 山东建筑工程学院!济南250014 ；	天地多平台 ； 高速网络 ； 研究 ； Many platforms of heaven and earth: High speed network ； Research ；	根据国家教育部制定的建设天地结合的现代远程教育网络规划，结合固有环境，研究、建设了有卫星等多个外连高速线路平台、具备多媒体远程教学功能的校园计算机网。为普通高校网络建设探索出了一条新路。	2000年S1期_普通高校天地多平台高速网络研究.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC2000S1005&dbname=CJFD9902
基于网络设计总体目标的路由设备选型策略	计算机工程	2000	2000年S1期	【作者】 薛兵 ； 宋志刚 ； 王昌盛 ； 【Author】       Xue Bing, Song Zhigang, Wang Changsheng (Network Administrative Center, Ordnance Engineering College, Shijiazhuang 050003) 【机构】 军械工程学院网管中心!石家庄050003 ；	网络设计 ； 总体目标 ； 路由器设备 ； 选型策略 ； Network design ； General target ； Router equipment ； Type selection strategy ；	本文从网络设计的总体目标出发，从三个方面讨论了路由器设备的选型策略。首先从路由协议、路由设备的互操作性等方面探讨了路由设备选型的功能因素。然后从可靠性、可维护性、吞吐量指标、延时指标等方面探讨了路由器设备选型的性能因素。最后从配置参数、配置方式和扩展接口等方面探讨了路由器设备选型的灵活性因素。	2000年S1期_基于网络设计总体目标的路由设备选型策略.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC2000S1006&dbname=CJFD9902
西京医院信息化建设及应用	计算机工程	2000	2000年S1期	【作者】 高东怀 ； 骆晔 ； 蔡宏伟 ； 【Author】       Gao Donghuai, Luo Hua, Cai Hongwei (1.Network Center of Fourth Military Medical University, Xi’an 710032; Network Centre of Xijing Hospital. Xi’an 710032) 【机构】 第四军医大学网络中心!西安710032 ； 西京医院网络中心!西安710032 ；	校园网 ； 局域网 ； 医院信息系统 ； Campus information system: Local area network: Hospital information systems ；	本文从一般医科院校附属医院承担的医疗、教学和科研任务出发，介绍在此类医院建立综合信息管理网和教学、科研网两套网络的必要性，着重介绍了西京医院两套网络的建设方案、结构和应用情况。	2000年S1期_西京医院信息化建设及应用.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC2000S1007&dbname=CJFD9902
重庆医科大学校园网规划与建设	计算机工程	2000	2000年S1期	【作者】 曾庆 ； 陈思秀 ； 【Author】       Zeng Qing, Chen Sixiu (Network Center of Chongqing University of Medical Sciences, Chongqing 400016) 【机构】 重庆医科大学网络中心!重庆400016 ；	校园网 ； 网络安全 ； 千兆以太网 ； Compus network ； Network safety ； Gigabit ethernet ；	本文介绍了重庆医科大学运用千兆以太网技术建设校园的经验，介绍了在网络建设中网络中心地理位置变迁的解决方法，讨论了在校园网环境下保证网络安全可靠运行的技术手段及方法。	2000年S1期_重庆医科大学校园网规划与建设.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC2000S1008&dbname=CJFD9902
具有可扩展性的IP地址分配策略	计算机工程	2000	2000年S1期	【作者】 黄雪斌 ； 汪为农 ； 【Author】       Huang Xuebin, Wang Weinong (Department of Computer Science and Engineering,Shanghai Jiaotong University, Shanghai 200030 ) 【机构】 上海交通大学计算机科学与工程系!上海200030 ；	IP地址分配 ； 可扩展性 ； 地址空间折半分配算法 ； IP address allocation ； Extensibility: Middle point allocation algorithm ；	本文就在目前ＩＰ地址日趋紧张的情况下，如何对有限的ＩＰ地址进行分配，在保证网络效率、可扩展性和方便管理的前提下，尽量提高地址的利用率，进行了有益的探讨，并给出了具有可扩展特性的ＩＰ地址分配策略——地址空间折半分配算法。	2000年S1期_具有可扩展性的IP地址分配策略.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC2000S1009&dbname=CJFD9902
